applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,total_monthly_debt,DTI,approved,approved_amount,interest_rate
A04287,47728,6147.709531562623,8055.031112598633,30592.485934880184,35,QC,Unemployed,198,734,59965.915434273935,0.37158735593793457,16,9,On Time,668.477278878589,6816.1868104412115,1.9445092327742919,0,11932.0,7.75
A04288,65837,9027.760477645448,7310.758817345485,34990.17478614418,19,MB,Part-time,416,621,49104.91191912219,0.2488616726725884,20,4,On Time,366.60991549898614,9394.370393144434,1.9036242180042393,0,8229.625,9.75
A04289,127601,9622.915416725868,4632.296374090289,20081.263584906097,90,MB,Part-time,97,573,41298.002026124785,0.6077046074677102,16,9,Late 30-60,752.9095833146058,10375.825000040473,1.0324304268074065,0,10000.0,9.75
A04290,81218,6536.0295253522645,3239.391201607158,2425.293310859743,83,MB,Unemployed,249,422,40754.33099384415,0.7453404417167676,1,8,Late >60,911.2755319446945,7447.305057296959,1.1110931847555099,0,2030.45,13.75
A04291,77373,8381.592014010866,6087.304825848486,46617.67279789937,84,AB,Unemployed,104,841,64965.15073900732,0.5363636881854472,5,0,Late >60,1045.3484356169247,9426.940449627791,1.6789532214438792,0,9671.625,8.75
A04292,48385,5252.022002307971,8762.23293131641,47507.256364903915,55,BC,Part-time,326,583,33344.70611922765,0.7162882856899612,18,10,Late <30,716.532671489314,5968.554673797285,1.8337350083069717,0,6048.125,9.75
A04293,28568,2083.269468600397,8837.774582085865,47508.499614054504,42,BC,Full-time,481,715,33983.350093836474,0.4220162053645726,5,6,Late <30,430.2457335652998,2513.515202165697,1.6544820178888262,0,7856.200000000001,7.75
A04294,54060,5246.884120934774,1084.9834507043843,47240.66724568911,80,BC,Part-time,376,699,20831.46722616253,0.7954461450599076,0,9,On Time,497.10930902978373,5743.993429964557,1.589614527710373,0,13515.0,7.75
A04295,109688,5550.826014376511,4283.502838131507,40946.85511240849,39,AB,Full-time,14,512,69066.2447647299,0.5850246795445461,13,5,Late >60,1212.1637313249387,6762.9897457014495,0.8742683318948696,0,5500.0,11.75
A04296,27959,7424.575642135565,4647.219561987495,34545.20645570001,55,QC,Full-time,480,619,99547.53485280416,0.19624998478466726,1,9,Late 30-60,586.0860660064186,8010.6617081419845,3.882979177429659,0,3844.3625,9.75
A04297,35403,2198.829897073491,9776.153675237532,42380.98599509699,53,ON,Part-time,15,566,91137.5500342339,0.8907517031004873,20,3,Late 30-60,2435.4278372819913,4634.257734355482,2.0017582625907604,0,4425.375,9.75
A04298,63910,3683.103820867317,6779.9801524258455,30426.765711050775,56,BC,Full-time,574,759,76455.1843541681,0.8368239579294403,20,10,Late 30-60,1919.385899264399,5602.489720131716,1.2233376982875745,0,17575.25,6.75
A04299,36672,3640.274692145663,4072.4641726207055,7584.111080709157,71,QC,Part-time,484,763,82842.02382132584,0.963912209172821,11,10,Late >60,2395.5731458188498,6035.847837964513,2.0495324510424697,0,4584.0,8.75
A04300,40369,9594.395957411649,260.57885985593,20169.69008702963,33,MB,Full-time,278,655,53348.21730109968,0.5690085163706873,16,9,Late >60,910.6676993255927,10505.063656737242,3.3025800072376716,0,2775.36875,11.75
A04301,48547,4439.44960326719,5653.8516009919595,48593.45068667394,60,ON,Full-time,332,595,43846.364393285505,0.6757409840972446,3,9,On Time,888.863562726154,5328.313165993343,1.6774136453153177,0,6675.212500000001,9.75
A04302,30311,7550.939672981465,960.7597563835612,18205.75286618716,22,MB,Part-time,256,698,49490.262550774685,0.8635792362293124,3,5,Late <30,1282.1628940315843,8833.10256701305,3.7132163846783004,0,7577.75,7.75
A04303,36865,7508.11381374439,8344.499573477631,43523.5677728371,57,QC,Unemployed,184,790,26513.76653840387,0.05259133209316691,6,9,Late >60,41.83182903185683,7549.945642776247,2.8826212426837468,0,4608.125,8.75
A04304,85290,2655.441848032414,7525.186605703621,5567.362067968609,97,QC,Unemployed,587,531,70703.61584237061,0.9122046333888896,12,10,Late 30-60,1934.8849790627569,4590.32682709517,0.6693419189777318,0,5567.362067968609,9.75
A04305,31207,5718.6968937173215,4605.0915990817875,17375.00827639801,41,MB,Part-time,26,891,33989.20177701391,0.27116342089129075,16,8,Late >60,276.4988468165829,5995.195740533904,2.505763189858369,0,3900.875,8.75
A04306,26988,8943.02893318648,4292.107795416997,18196.7129116416,33,ON,Part-time,24,655,81030.25689280308,0.05704368169161056,13,8,Late <30,138.66792544747474,9081.696858633955,4.2808351471690544,0,3373.5,9.75
A04307,43786,4751.977194569495,8973.389655687686,3528.524612340028,30,MB,Unemployed,61,668,35198.11698110502,0.23760698684075587,16,1,Late <30,250.89955555046416,5002.876750119959,1.4001002572028027,0,3528.524612340028,7.75
A04308,86515,9451.17507342546,2884.583504181284,6835.622179150993,100,MB,Unemployed,232,840,38249.92202138693,0.5863599633716104,15,8,Late 30-60,672.8466862628218,10124.021759688281,1.432688956837008,0,6835.622179150993,6.75
A04309,54373,2144.582293241616,2490.199621067708,10465.095344966778,88,MB,Full-time,463,674,96584.45115009343,0.04784699874170739,15,1,On Time,138.63828337941058,2283.2205766210263,0.573190393092902,0,10465.095344966778,7.75
A04310,47562,741.5910577403073,9391.97432825762,42052.963949695535,100,ON,Full-time,348,669,28431.672961898206,0.0007647663224981116,5,5,Late <30,0.6523075792061964,742.2433653195135,0.5055714100694789,0,13079.550000000001,7.75
A04311,61345,8914.538731447494,8092.458367534826,4106.697507050513,72,AB,Full-time,285,588,59907.403139682385,0.6393626731324085,1,6,Late <30,1149.076722354245,10063.615453801738,1.99269372480494,0,4106.697507050513,9.75
A04312,25065,8476.811979622167,8206.255930671947,15636.344165874973,56,ON,Unemployed,413,622,25014.920592127775,0.45338734743770115,16,8,Late <30,340.2434548088862,8817.055434431053,4.4457909081543034,0,3133.125,9.75
A04313,76837,9925.898759338448,1951.9381427592552,1498.575126874108,46,MB,Part-time,595,609,27231.27936657651,0.8443302510152692,1,10,Late <30,689.7657882914539,10615.664547629902,1.664920046556132,0,1498.575126874108,9.75
A04314,72679,6793.934881124261,1432.9599143093442,35085.75952474821,97,BC,Full-time,405,503,70680.02897107415,0.25754728685861605,17,5,Late <30,546.1034908976558,7340.038372021916,1.38570059980424,0,9993.362500000001,9.75
A04315,48895,9366.879266671494,260.295498171349,31394.85141212561,37,BC,Part-time,380,471,70458.18104468685,0.28070760432514863,20,7,Late >60,593.3444161848493,9960.223682856344,2.6756279926913047,0,1222.375,13.75
A04316,99216,8269.490250841109,2370.4150891868003,32604.13084060395,87,QC,Unemployed,169,656,35449.62250593273,0.07754640390916656,19,9,Late 30-60,82.46972235817623,8351.959973199286,1.1284571720388732,0,10000.0,9.75
A04317,34144,8444.26333120087,7741.904917143247,19344.756451016317,82,AB,Full-time,289,541,89798.92122067141,0.5385116799279422,11,2,Late >60,1450.733037667821,9894.996368868691,3.6815858935329824,0,2347.4,11.75
A04318,105456,5691.415704542683,2400.3841876414976,11205.123242110883,22,QC,Unemployed,515,745,76174.9596546382,0.3659043898937737,3,9,On Time,836.1825641283965,6527.5982686710795,0.7810368645806106,0,11205.123242110883,7.75
A04319,64818,3823.6459791671086,7291.032835948762,36295.69045101563,99,QC,Part-time,286,657,44048.84662969317,0.33970784848572566,8,5,Late <30,448.91216750552326,4272.558146672632,0.9925814792563364,0,8102.25,9.75
A04320,50707,9345.580725432817,2519.082653674215,40744.77576429406,28,BC,Full-time,306,520,39870.92464071425,0.4576326742181135,10,1,On Time,547.3871360063681,9892.967861439185,2.630479689439645,0,6972.212500000001,9.75
A04321,59406,4321.171756158945,3952.9249795067167,7791.473406811887,30,ON,Part-time,561,832,80342.82025046629,0.8496873767887041,16,0,On Time,2047.9884054727522,6369.160161631697,1.3337853477095352,0,7791.473406811887,6.75
A04322,56866,5388.193672496691,9831.622899114083,24854.641968933647,87,QC,Part-time,7,637,78689.91393060831,0.10518859586562934,12,5,Late 30-60,248.31844665443742,5636.512119151128,1.3467769236209626,0,7108.25,9.75
A04323,110441,4461.143071251878,2448.1173128413557,13187.068416964263,25,QC,Full-time,356,731,31906.552922515017,0.5235936275201628,18,2,Late >60,501.18203359091063,4962.325104842788,0.5821682698293261,0,8250.0,9.75
A04324,35023,5648.183139601971,3763.7062729826766,9237.236199100553,62,AB,Full-time,580,844,47935.02789362146,0.1964350036947835,7,10,On Time,282.48352144179245,5930.666661043763,2.1269852658025115,0,9237.236199100553,6.75
A04325,40980,4705.050789923272,3010.8718046521367,36981.94036125496,41,BC,Unemployed,138,676,37334.17973267526,0.21239119735624956,4,4,On Time,237.88353407208967,4942.934323995361,1.772296496290779,0,10245.0,7.75
A04326,100735,479.6755857947588,1096.2498633000228,27366.749838169013,20,ON,Full-time,510,681,43531.53568686986,0.256735212038933,9,5,On Time,335.28234134846736,814.9579271432261,0.19488286164153032,1,16500.0,6.75
A04327,44548,8820.481860076987,4898.941421308249,11593.081286554721,55,AB,Full-time,247,823,43005.11699958978,0.45940169272706144,14,9,On Time,592.6987063661061,9413.180566443092,2.6293363576474094,0,11593.081286554721,6.75
A04328,94123,4443.938189157698,3786.906633330023,16190.000549365708,87,ON,Full-time,540,650,98081.89599706375,0.49440004930745585,18,5,Late <30,1454.7508265135123,5898.68901567121,0.8139633074362927,0,11000.0,9.75
A04329,140339,5889.436485073487,6948.870858072801,48366.02989505938,38,ON,Full-time,182,787,80016.90984884548,0.8715112616315541,8,9,Late 30-60,2092.0691416267696,7981.5056267002565,0.8065458517063999,0,27500.000000000004,6.75
A04330,49079,1391.8780275798704,8175.945469515462,42585.298670719276,62,QC,Full-time,422,672,82404.16391487,0.8921121406377666,15,6,Late 30-60,2205.4126520268023,3597.2906796066727,1.1919190626691458,0,13496.725,7.75
A04331,84354,33.87847982639136,5442.4971449563855,44117.39040078329,88,AB,Unemployed,396,697,42193.853221249694,0.5866642030440817,15,6,Late 30-60,742.6086982021023,776.4871780284938,0.29874228466491104,1,15000.0,6.75
A04332,33700,2452.9009364364297,321.9642208733686,23540.59275695469,92,QC,Part-time,304,695,20042.166803709475,0.2814041556538661,7,10,On Time,169.19847080615426,2622.0994072425838,1.1851574563624538,0,8425.0,7.75
A04333,87506,7045.860321333503,6189.223562347216,31566.555932122876,69,MB,Unemployed,18,643,24652.56039375916,0.8184369909095696,2,5,On Time,605.2970204065404,7651.157341740043,1.1790945562183708,0,10000.0,9.75
A04334,66291,991.945301128786,553.9073002093919,19461.61927001617,98,ON,Part-time,382,626,64239.981332543655,0.792881993536481,2,0,Late <30,1528.0417339108062,2519.9870350395922,0.5618564715825818,0,8286.375,9.75
A04335,76009,9088.874403864678,6163.563235990249,4807.886808755637,49,AB,Full-time,225,614,42838.49111187091,0.7979534326999699,9,7,On Time,1025.4936310321364,10114.368034896816,1.6195878865649307,0,4807.886808755637,9.75
A04336,43447,2150.2256935618457,6850.299492691885,20652.396222182342,59,BC,Unemployed,229,550,35436.36805185507,0.016367583502369443,11,9,Late >60,17.400231393283036,2167.6259249551285,0.7698200966567814,0,2715.4375,11.75
A04337,26148,2045.9361429177582,1977.6762761751843,30105.05690715009,76,QC,Part-time,494,635,23971.273729305496,0.7538638580067997,14,3,Late >60,542.1323068473386,2588.068449765097,1.6022120959061954,0,1634.25,11.75
A04338,77166,1815.0796162149552,8193.46148721771,15070.06926763844,23,MB,Part-time,483,653,90070.53915437902,0.8527194571309146,14,0,On Time,2304.1470375363256,4119.2266537512805,0.7108823158044372,0,9645.75,9.75
A04339,21384,139.81712971364746,9110.851315740485,42549.578161643374,51,MB,Full-time,358,720,68010.18776463807,0.6050329383099669,18,9,Late >60,1234.452112147546,1374.2692418611934,1.4875177254267649,0,2940.3,9.75
A04340,51196,7718.054684782346,8130.869641138196,8403.907799555333,61,MB,Full-time,372,670,28589.857155860584,0.7512441979382037,13,1,Late >60,644.338929246669,8362.393614029015,2.0191837287324814,0,7039.450000000001,9.75
A04341,96056,8750.345312452586,3051.0919021208215,18989.325382409075,37,QC,Part-time,77,787,81312.32128772748,0.7761702068289195,10,2,Late 30-60,1893.3660369490494,10643.711349401636,1.4008567224378163,0,18989.325382409075,6.75
A04342,66042,6141.627026161988,5866.430124456344,7120.2913608859435,50,BC,Unemployed,326,783,80466.04728614392,0.506583405717689,5,5,On Time,1222.8829283656617,7364.50995452765,1.376963513283225,0,7120.2913608859435,6.75
A04343,158938,1881.999816798623,9148.151491912278,20836.774565276042,21,AB,Part-time,275,814,43152.29128122047,0.8136207162153188,11,1,Late 30-60,1053.2879441567597,2935.2877609553825,0.26881357494723707,0,20836.774565276042,5.75
A04344,100173,2852.7799694087976,3206.647262228499,2943.403943739252,19,ON,Unemployed,351,659,35074.151324539554,0.7922909735010759,17,1,Late >60,833.6680049293049,3686.4479743381025,0.4521877263514456,0,2943.403943739252,11.75
A04345,43267,4759.266973649633,8200.27822265425,14354.920358020627,59,BC,Unemployed,181,628,85118.5500911501,0.9161043569633351,1,5,Late 30-60,2339.3242379071344,7098.591211556767,2.0882165592153057,0,5408.375,9.75
A04346,60825,9543.459516233008,94.75131261696524,20636.0275005705,66,QC,Part-time,504,543,46365.17861209085,0.9213736321187017,15,3,Late >60,1281.5895906496348,10825.049106882643,2.257781490880347,0,3801.5625,11.75
A04347,58595,2473.513718177428,36.467027846762704,24430.10280055789,57,AB,Unemployed,597,810,87794.24648647655,0.5297145830119809,3,4,Late 30-60,1395.17678005305,3868.6904982304777,0.9423862614039862,0,14648.75,6.75
A04348,27201,7316.45903919888,7597.116603389674,27641.121565281952,23,ON,Part-time,388,564,23492.129043822737,0.03149384007553757,3,10,On Time,22.195720654201338,7338.6547598530815,3.60334770345717,0,3400.125,9.75
A04349,37492,4394.482232929203,7614.475821271211,14474.565359706026,95,AB,Part-time,334,589,59943.115912924,0.01910690644874735,20,7,Late >60,34.35982523983972,4428.8420581690425,1.556517343100466,0,2343.25,11.75
A04350,45329,2978.473483600218,7889.771878522937,26629.025396128745,29,ON,Full-time,445,702,34367.62251196959,0.9389267016062286,16,2,On Time,968.0603534163471,3946.533837016565,1.2562565948246185,0,12465.475,7.75
A04351,21676,4559.159370221138,9300.268378881623,25941.22645654093,40,ON,Part-time,508,649,73763.58505825087,0.3373610858950793,19,4,Late <30,746.5488946429667,5305.708264864104,3.3681186889981545,0,2709.5,9.75
A04352,61441,712.0671754123254,1179.0631182028421,16492.724492934212,82,MB,Part-time,247,824,99777.10091752376,0.3775332030583438,9,0,Late >60,1130.0750550380508,1842.1422304503762,0.4564230332003195,1,7680.125,8.75
A04353,52974,7986.873709303624,2319.8498498368835,41679.816202167436,30,QC,Full-time,292,603,53000.88256215476,0.46990802940201537,17,9,Late 30-60,747.1662084404934,8734.039917744118,2.2617361884265805,0,7283.925,9.75
A04354,25994,2433.019279829671,9037.249203738076,27736.41520308469,71,BC,Full-time,530,682,28024.843751356584,0.26579899720120403,18,3,Late <30,223.46926097493028,2656.4885408046016,1.61048595686565,0,7148.35,7.75
A04355,73438,7254.121231929705,1772.3619777235344,17281.216218580703,73,MB,Unemployed,137,494,45413.84955782947,0.590414194811714,10,4,On Time,804.3894425995859,8058.510674529291,1.401500121640575,0,3671.9,11.75
A04356,85822,683.4837144819472,6822.29267576584,47419.58709195805,71,MB,Unemployed,555,803,91320.51996520656,0.7846203915962507,13,3,On Time,2149.558264076208,2833.0419785581553,0.5950403753793057,0,21455.5,6.75
A04357,67212,9550.98556165686,5304.630000408154,42410.50824048689,39,AB,Full-time,344,512,81260.8819283137,0.25734163704079416,3,8,On Time,627.354251484328,10178.339813141189,2.044394761713229,0,9241.650000000001,9.75
A04358,51024,1930.1498540569862,831.9367685150725,49146.80276603824,37,ON,Full-time,36,928,38576.932951380586,0.7430612577708977,15,7,Late <30,859.9507295938935,2790.10058365088,1.0029408905531578,0,14031.6,6.75
A04359,80645,8827.420762070804,2852.6366194153284,34919.45985762562,87,ON,Full-time,313,668,96287.89754922604,0.6720191432585503,2,10,Late >60,1941.2193125159383,10768.640074586743,1.758257628418205,0,8250.0,9.75
A04360,84306,8094.732096154345,5203.722164409679,19532.922369796295,90,AB,Part-time,219,651,69775.0347754484,0.5255834628056628,10,1,Late >60,1100.1781318399712,9194.910227994316,1.392199544386621,0,5000.0,11.75
A04361,69968,9678.59924081416,8523.501166838341,14762.172667271605,84,QC,Part-time,142,676,33443.95202540189,0.3254420970460341,4,8,On Time,326.5220964196125,10005.121337233772,1.7919025584127464,0,14762.172667271605,7.75
A04362,39727,4778.906609457496,7075.3848961467365,33502.57434004957,77,ON,Part-time,403,572,65785.77139569915,0.8727744596449202,20,1,On Time,1722.484232466167,6501.390841923663,2.2674155326478664,0,4965.875,9.75
A04363,68899,7273.972938459516,6218.831614549331,49060.012542269884,67,MB,Full-time,403,745,56102.149413119514,0.40279607171202625,1,5,On Time,677.931761946171,7951.9047004056865,1.6413077246416552,0,16500.0,7.75
A04364,109080,3707.1065703778404,4960.3288994141485,31709.038925088593,77,MB,Unemployed,554,639,85575.81398188512,0.37466306822422635,11,1,Late <30,961.8629109671618,4668.969481345002,0.6182883002307656,0,10000.0,9.75
A04365,44524,1843.682380196938,2986.839838141343,44199.13210850207,41,ON,Unemployed,478,648,47532.80236895295,0.6413708514377688,12,5,Late <30,914.5846177979564,2758.2669979948946,1.1007746728730456,0,5565.5,9.75
A04366,171282,4430.759329334488,1192.4491131926118,17126.068121340664,21,ON,Part-time,559,808,89998.2655869557,0.9203316576991686,1,5,On Time,2484.8475887307895,6915.606918065278,0.5205022567489052,0,17126.068121340664,6.75
A04367,46133,1657.4901538845488,4090.7603456609554,20940.735341238524,74,QC,Part-time,219,508,84957.63091506489,0.5080179187207041,4,10,Late 30-60,1294.7999651073903,2952.2901189919394,0.9313538280785802,0,5766.625,9.75
A04368,60980,9820.44622786384,285.18493911292575,45407.48673987831,76,ON,Full-time,366,660,73968.27609279999,0.7226906635544305,18,6,Late >60,1603.6854759444882,11424.131703808329,2.5161737565112516,0,8250.0,9.75
A04369,42866,962.4649114071638,2110.558892668506,38086.46839593312,80,QC,Full-time,195,669,40688.57778769387,0.4568830248960084,4,9,Late <30,557.6976149507433,1520.1625263579072,0.7454177888963469,0,11788.150000000001,7.75
A04370,67086,5892.117234526204,4324.833758726599,49089.10569802738,36,MB,Unemployed,31,693,97626.36610238224,0.21880765100683752,2,4,Late >60,640.8418752958742,6532.959109822078,1.432006489717002,0,7500.0,9.75
A04371,25109,6264.638552540559,4186.051856719151,38963.446276879855,79,QC,Unemployed,53,624,63893.34242417229,0.12395232625838204,18,2,Late <30,237.59185277698577,6502.230405317545,3.6661597643668524,0,3138.625,9.75
A04372,45664,5380.795428740543,442.954309969924,22977.269653693354,55,ON,Full-time,422,648,92601.11826904233,0.13632643649937914,18,1,Late 30-60,378.7194140842829,5759.514842824826,1.6946827958397757,0,6278.8,9.75
A04373,34753,6621.858857118335,5890.601535252913,27022.33297129579,72,BC,Unemployed,233,864,37258.39194001569,0.021325715860515793,10,3,Late <30,23.83685639797519,6645.69571351631,2.57463782786701,0,8688.25,6.75
A04374,64200,1161.8077501189096,5496.842558532362,45125.259130693696,96,ON,Unemployed,109,729,98670.26416684469,0.5529022770881102,11,0,Late >60,1636.650412162014,2798.4581622809237,0.7761151282620065,0,7500.0,9.75
A04375,98649,5550.18524205291,781.0430402091284,28030.69006880435,83,BC,Part-time,99,602,85284.73831558121,0.13110597937400448,18,10,Late 30-60,335.4401742755988,5885.625416328509,0.8182399560128504,0,10000.0,9.75
A04376,82876,2872.1257112736153,9431.630524604392,13514.471334057815,32,MB,Full-time,210,745,95938.15067416917,0.8656983409410942,19,1,Late 30-60,2491.604936147549,5363.730647421164,0.8353440978005066,0,13514.471334057815,7.75
A04377,18329,9401.760633010566,993.8277895086012,22345.37082572752,23,AB,Full-time,402,684,36989.25858199899,0.9828975246680121,9,7,Late 30-60,1090.6995209865547,10492.46015399712,7.308301344602944,0,5040.475,7.75
A04378,166563,7620.716534397257,8548.341512373361,26299.483453606776,80,MB,Full-time,149,754,54452.64628660384,0.4958687267810753,16,4,Late 30-60,810.0409315199548,8430.757465917211,0.6642345757119226,0,26299.483453606776,6.75
A04379,69545,9725.144821597427,3.0973191500593966,5739.271844005349,19,MB,Part-time,393,659,27810.713746688612,0.44967394595013277,11,4,Late >60,375.17260170489203,10100.317423302318,1.7725206261193434,0,4346.5625,11.75
A04380,40694,375.5606974018955,8822.810950453832,37444.37103839162,81,MB,Full-time,257,599,30957.568524729686,0.3480724754071729,2,2,Late 30-60,323.2643252696953,698.8250226715908,0.5373242700614358,0,5595.425,9.75
A04381,64903,2851.3317518070867,197.19732204312555,6358.342734393677,85,QC,Unemployed,244,513,42716.69308696012,0.6380269455093531,20,10,Late >60,817.63203637601,3668.9637881830968,0.713627549459638,0,4056.4375,11.75
A04382,65525,1954.22586638349,7578.12031892116,20840.96795507148,38,MB,Part-time,149,795,96130.05283786052,0.608027092014717,7,0,Late <30,1753.4902944667629,3707.716160850253,0.7935191513777758,0,16381.25,6.75
A04383,42987,111.545873118305,3616.9081130025293,40426.49963547982,61,AB,Part-time,98,748,73375.33448959819,0.34338212092725406,7,5,Late >60,755.8733394235476,867.4192125418526,0.5807004540739052,0,5373.375,9.75
A04384,66241,2423.2573024632143,7382.1680013631985,23910.94771905155,60,ON,Full-time,102,715,45170.58456535108,0.3431666517365032,12,0,On Time,465.031147868163,2888.288450331377,0.6531816032794656,0,16500.0,7.75
A04385,44283,6787.759835204289,4017.452054249785,42258.76046620689,87,BC,Unemployed,11,744,96365.86550703799,0.6448038333165996,12,3,Late 30-60,1864.1123843942994,8651.872219598588,2.6880658582981627,0,11070.75,7.75
A04386,49016,2310.8892213456857,709.0792233184173,17752.184780749634,92,MB,Full-time,225,803,79178.51252936787,0.5545461822303767,9,3,Late >60,1317.2442551352299,3628.1334764809153,1.0186140900693825,0,6739.700000000001,8.75
A04387,42572,5090.034454826182,7675.066953953641,47924.17840592333,57,BC,Unemployed,441,511,92558.3210595449,0.7185554277383682,14,10,Late <30,1995.248519390595,7085.282974216777,2.4024264755410534,0,5321.5,9.75
A04388,29312,8878.181149649987,712.5268532136497,11263.953158456543,80,MB,Full-time,147,688,94177.66350712786,0.9413923495041605,15,2,On Time,2659.74395759362,11537.925107243607,4.861835576691036,0,8060.800000000001,7.75
A04389,64538,6937.579203490753,9221.20435961218,2874.943104475764,66,QC,Unemployed,178,498,80061.57999296652,0.7795915609996673,12,3,On Time,1872.459963684495,8810.039167175248,1.6541487112044724,0,2874.943104475764,11.75
A04390,80398,3946.2906990603196,509.7403579166138,43748.90060653051,24,BC,Unemployed,6,640,39450.674383326885,0.30434570803370775,10,5,Late <30,360.1993028280263,4306.490001888346,0.8386711639718792,0,10000.0,9.75
A04391,77616,3724.689389121083,4793.2527777151545,37857.93308157,92,MB,Unemployed,151,712,99727.11640951793,0.7591224338506772,11,5,On Time,2271.1527398910916,5995.842129012175,1.1025943292299436,0,15000.0,7.75
A04392,90405,4557.358140084847,7230.344308507957,12367.208016301267,60,MB,Part-time,581,644,46007.26720493092,0.45002452731221254,13,10,On Time,621.1319603047708,5178.4901003896175,0.7366193915219719,0,10000.0,9.75
A04393,70563,1770.4144105990638,3932.4646479203775,49252.338749697024,76,AB,Full-time,352,856,73736.45996541748,0.7776563906876931,19,5,Late >60,1720.2488795638242,3490.663290162888,0.8449017393229538,0,9702.4125,8.75
A04394,45969,6340.007674159881,2172.334745924347,25611.726334157865,61,AB,Full-time,564,650,87584.93559662407,0.8865712705504752,2,5,Late 30-60,2329.508628989416,8669.516303149298,2.463712874286767,0,6320.7375,9.75
A04395,91302,3641.528191046055,7590.909613960271,47602.206567064015,28,AB,Full-time,416,602,34012.07955397251,0.24993934912990223,14,3,Late >60,255.0287107882303,3896.5569018342853,0.6998256027924302,0,5500.0,11.75
A04396,30434,8523.653492620437,7842.9470478872645,25746.409797962966,96,QC,Part-time,569,683,68723.33439558468,0.23864501152995654,10,10,Late 30-60,492.0144278763409,9015.667920496777,3.859391554617467,0,7608.5,7.75
A04397,38244,7565.526600578163,9226.949839543673,24121.85475179326,57,BC,Unemployed,195,576,50013.82215426063,0.43262490827414535,2,6,Late >60,649.1167566577927,8214.643357235957,2.804612174392769,0,2390.25,11.75
A04398,37049,6105.131640921601,3761.651104310777,23007.788320078787,31,QC,Part-time,324,592,39543.12557113309,0.05153387364801676,17,6,Late <30,61.13431310491299,6166.265954026514,2.220788556871887,0,4631.125,9.75
A04399,102963,3642.022226495161,5062.517344973268,17408.88853051456,93,ON,Part-time,481,773,20941.74502050496,0.6856859392769067,7,1,Late 30-60,430.7838031344728,4072.8060296296335,0.5355406527251619,0,17408.88853051456,6.75
A04400,96133,2099.318316734844,3631.2844284607204,27151.373361651033,57,MB,Unemployed,207,779,89757.92510383771,0.749701079573361,7,5,On Time,2018.7484005183603,4118.066717253204,0.6157229569162808,0,24033.25,6.75
A04401,76554,7761.518641056228,2570.818218513682,23175.178435479826,29,MB,Full-time,302,695,30870.523778148432,0.34543000530189094,12,4,On Time,319.9081557707389,8081.426796826967,1.3757633278299806,0,16500.0,7.75
A04402,102545,4864.090989910866,7510.329615376086,2800.596954554153,34,MB,Part-time,298,741,90249.37285478835,0.46528525309672586,5,9,Late >60,1259.7510687168292,6123.842058627695,0.7264549183984772,0,2800.596954554153,9.75
A04403,38656,2247.500381773575,3396.5184501695544,13761.326437751623,51,AB,Unemployed,425,888,68055.24790467584,0.5903565871252286,9,0,Late 30-60,1205.3059166689739,3452.8062984425487,1.2000143082290242,0,9664.0,6.75
A04404,71424,1951.746150400062,4281.494419923521,11443.017205172362,78,MB,Unemployed,61,674,69684.44436120329,0.07359784601550046,14,2,Late <30,153.85875017314646,2105.6049005732084,0.4114407622191497,1,11443.017205172362,7.75
A04405,56359,1654.0090450135901,4036.7365762402783,43504.34451373226,77,AB,Full-time,194,593,86292.1435406036,0.7112975338654591,4,8,Late <30,1841.3816667718665,3495.390711785457,1.0221304949762966,0,7749.3625,9.75
A04406,91632,7771.61196205595,7126.612256467458,30344.62888411523,92,ON,Unemployed,566,733,60755.29173398245,0.526701670749045,0,10,Late 30-60,959.9974098940259,8731.609371949977,1.2626962072385324,0,15000.0,7.75
A04407,56640,2289.871853003117,9177.956261106798,38420.471922036646,69,QC,Unemployed,362,763,48582.76545074738,0.6242622822227224,7,8,Late <30,909.8516411092436,3199.7234941123606,0.9221054346977668,0,14160.0,6.75
A04408,49495,5266.422635251975,6667.560613073773,47884.47584971475,33,QC,Unemployed,560,773,31104.53471940162,0.7238305808508831,1,9,Late >60,675.4324029912281,5941.855038243203,1.7888811347573645,0,6186.875,8.75
A04409,78633,4515.463609730565,4715.825960942326,32557.924353794093,98,QC,Full-time,77,794,65633.23049664896,0.6755587407731556,0,8,Late <30,1330.1730764157132,5845.6366861462775,1.0411467577368434,0,21624.075,6.75
A04410,92984,5796.108992282839,7792.051147388835,49147.88957883247,61,AB,Full-time,283,779,64253.364340086315,0.0953215886856319,15,10,On Time,183.74198301881265,5979.8509753016515,0.9620090763141993,0,25570.600000000002,6.75
A04411,42955,8771.549003711943,6409.713241221375,16276.43853095435,45,BC,Unemployed,56,732,43511.71885338286,0.7825920761157946,4,9,Late 30-60,1021.5577917850695,9793.106795497013,2.872233719406535,0,10738.75,7.75
A04412,58195,8677.473900817306,606.1035711781349,10127.091933331798,74,BC,Unemployed,375,743,68004.5540522785,0.6100465818337363,18,4,Late 30-60,1244.5783724616017,9922.052273278907,2.10860693144336,0,10127.091933331798,7.75
A04413,35343,4510.760718248596,956.6358641884165,20762.18451165266,78,ON,Full-time,375,721,55149.350877469034,0.7148808420070504,10,5,On Time,1182.7564317428198,5693.517149991416,2.144599842234444,0,9719.325,7.75
