applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed
A04215,61380,4353.893961280134,4911.385356958269,28508.12828456426,86,BC,Part-time,22
A04216,79321,4018.987079559666,3068.3813070261835,24622.07674547016,76,ON,Unemployed,196
A04217,151815,5757.193053312043,1019.3190678057007,3198.505690067391,73,AB,Unemployed,478
A04218,47156,5833.86232327748,627.215909013884,28535.752982983562,32,MB,Full-time,284
A04219,70567,7499.869843799753,3488.667217951773,21059.575006741306,95,ON,Unemployed,517
A04220,24347,5098.899482056102,8047.370647669405,38867.513963024154,95,MB,Unemployed,307
A04221,18144,1048.2264094076554,9187.237493338305,20790.294777418305,95,AB,Unemployed,344
A04222,91535,8582.913355531062,8967.513646130647,34495.46083291078,55,BC,Unemployed,397
A04223,59833,3097.6458318518708,9200.008347496549,5968.999165639009,62,ON,Full-time,463
A04224,108158,9712.97460306592,9077.253431293428,7514.66126753238,24,ON,Full-time,114
A04225,30193,1178.6010867977016,5272.2475160039585,7845.799341808759,44,AB,Unemployed,449
A04226,77811,9582.511722325033,2194.1563855690383,3230.7494901874325,32,AB,Unemployed,403
A04227,152742,910.1180688251698,7980.465828368204,27525.114104220385,26,AB,Full-time,547
A04228,74009,2310.361379470595,2137.12974852579,39904.41857613816,42,QC,Part-time,228
A04229,68898,465.7994208654159,2672.072767565691,30910.148980989637,57,BC,Unemployed,243
A04230,60257,7051.131466389949,2332.5432182254845,29172.789392089955,67,BC,Part-time,64
A04231,27355,8502.987365717918,5149.824036958058,34350.572491734085,81,AB,Unemployed,236
A04232,118170,4340.710818159804,3218.275081690799,17642.620830528725,44,QC,Full-time,2
A04233,44208,9285.220750424296,1541.5604962534146,18735.749510763217,28,AB,Unemployed,499
A04234,77214,5902.990717555996,4531.7341189388235,16399.234812825205,95,AB,Part-time,36
A04235,27462,6300.071354465232,8739.07238785167,35893.3377098252,76,BC,Full-time,249
A04236,33268,8454.1920170077,5705.528549499722,8920.37644786794,32,QC,Unemployed,2
A04237,122963,2968.002050518389,8783.35605887587,1638.2387353332947,91,BC,Unemployed,234
A04238,50435,3542.657213276258,1958.721850791374,30213.625889402127,89,AB,Full-time,416
A04239,124086,9059.519191946443,1669.73873672554,47176.68687197607,57,MB,Unemployed,250
A04240,57698,9009.634960387639,5755.771256984202,30860.98793281893,49,ON,Full-time,142
A04241,23888,9764.827762008708,4633.28901546273,39363.16099410386,68,AB,Unemployed,55
A04242,93726,9018.383164416711,6601.726416469569,33966.74476383548,34,QC,Full-time,60
A04243,44674,1273.7203603336088,7946.267910267816,25374.396022627796,90,MB,Unemployed,67
A04244,85088,8237.242861369874,7513.072956521764,36201.22768740846,69,QC,Full-time,78
A04245,60761,4098.3847810959405,9422.611736585612,41381.10206890587,33,AB,Full-time,326
A04246,27737,9908.01355945938,3982.5640915701156,12011.850564413202,56,AB,Unemployed,366
A04247,65136,4722.809643288011,2063.867422481808,17470.39354367413,97,ON,Full-time,534
A04248,179909,5538.360825022206,5509.126399478858,11962.56089266091,89,QC,Unemployed,525
A04249,76771,5297.749152567985,1107.4312019118559,23156.47482393161,90,MB,Unemployed,389
A04250,58299,3217.370298582778,2888.5112333163142,44368.16299491671,100,ON,Unemployed,288
A04251,102720,750.2208889291817,2078.8805526314445,17915.147940931285,39,QC,Full-time,520
A04252,66664,8956.512304019185,3965.637167970809,19348.877567397114,34,AB,Unemployed,252
A04253,66627,8026.758125262868,1112.1657500221538,43157.99449892466,85,ON,Full-time,94
A04254,34762,1395.2678055966928,318.4174454809785,26253.342206489084,83,AB,Part-time,2
A04255,67442,7767.682713500729,6567.940046300318,27237.000982724287,31,BC,Part-time,45
A04256,100691,6258.4666605061,6102.489782898048,43179.25896327843,82,BC,Part-time,524
A04257,39500,4091.437879176223,7083.589360386612,25035.810114248186,79,ON,Unemployed,481
A04258,122314,2540.211490955627,6603.86440271344,34396.31919684037,50,ON,Full-time,596
A04259,57310,8597.287835022325,1142.946811423835,5196.588627828975,30,QC,Unemployed,417
A04260,38492,7001.88259294053,2910.7888137564632,9752.95394321738,59,MB,Full-time,42
A04261,98806,5477.399094691369,1295.2660990035235,20814.433835096035,84,MB,Part-time,558
A04262,51984,6095.685338984641,8429.724020485632,25247.114323173868,26,BC,Part-time,205
A04263,87715,910.6618208218098,7469.036553555233,48320.95136057524,77,BC,Part-time,274
A04264,51855,4739.1976091119195,2015.2700291824244,48561.93001934171,43,BC,Unemployed,594
A04265,58231,1937.00292785702,3413.092404898934,42708.65728645932,23,AB,Unemployed,96
A04266,76793,2083.8367900882536,9666.149922642142,16464.342928993152,63,MB,Full-time,178
A04267,69393,6613.039622868667,5941.5935787965145,48237.38625078955,20,ON,Full-time,147
A04268,22122,9112.561518342882,8011.555973011573,34777.702369134415,60,BC,Part-time,383
A04269,34251,4037.5661047834656,2645.9103476872915,20254.06626305262,56,QC,Unemployed,71
A04270,95492,2077.4927301219036,2100.529201793052,35382.070932253555,21,ON,Unemployed,216
A04271,56164,6487.469372366542,7839.169288465484,1809.6137595398025,64,ON,Full-time,432
A04272,46176,8711.870463503177,6858.724552314401,8161.579431436465,40,ON,Full-time,500
A04273,30418,7483.188011224908,6809.779292117637,41654.59986626202,51,MB,Unemployed,32
A04274,34969,8687.572305365871,5526.3458182919385,32633.108206785386,50,BC,Unemployed,215
A04275,21833,5365.546710107993,5635.783427765488,18845.540363302316,35,QC,Full-time,100
A04276,57037,7518.762443691909,7356.975053062538,25532.66537091322,100,AB,Unemployed,469
A04277,44483,1400.6455935893646,2700.024811211953,45351.96533264258,74,QC,Unemployed,179
A04278,37004,3482.7461536319147,3527.6846585695575,31947.32736447524,21,QC,Part-time,332
A04279,57990,3895.4916448152244,8716.367705200551,20509.31491278218,88,QC,Unemployed,487
A04280,71975,5112.957462460346,3088.6520101215774,6896.006212479216,67,AB,Unemployed,459
A04281,170876,9290.763602568237,5463.09571379299,15393.593279652488,73,QC,Unemployed,376
A04282,28174,8742.965602221742,7026.394640066841,48938.67140703258,95,QC,Full-time,134
A04283,107129,1345.2549228918454,9999.248268331765,22430.790079737097,49,BC,Part-time,409
A04284,97601,1727.896518824632,4352.913314953319,24120.13372839818,99,BC,Full-time,154
A04285,40641,3576.4054958891134,4280.928766249438,25431.303587453753,39,BC,Part-time,279
A04286,66417,2907.438658906739,8425.883794336674,44321.09712446234,34,ON,Part-time,478
A04287,47728,6147.709531562623,8055.031112598633,30592.485934880184,35,QC,Unemployed,198
A04288,65837,9027.760477645448,7310.758817345485,34990.17478614418,19,MB,Part-time,416
A04289,127601,9622.915416725868,4632.296374090289,20081.263584906097,90,MB,Part-time,97
A04290,81218,6536.0295253522645,3239.391201607158,2425.293310859743,83,MB,Unemployed,249
A04291,77373,8381.592014010866,6087.304825848486,46617.67279789937,84,AB,Unemployed,104
A04292,48385,5252.022002307971,8762.23293131641,47507.256364903915,55,BC,Part-time,326
A04293,28568,2083.269468600397,8837.774582085865,47508.499614054504,42,BC,Full-time,481
A04294,54060,5246.884120934774,1084.9834507043843,47240.66724568911,80,BC,Part-time,376
A04295,109688,5550.826014376511,4283.502838131507,40946.85511240849,39,AB,Full-time,14
A04296,27959,7424.575642135565,4647.219561987495,34545.20645570001,55,QC,Full-time,480
A04297,35403,2198.829897073491,9776.153675237532,42380.98599509699,53,ON,Part-time,15
A04298,63910,3683.103820867317,6779.9801524258455,30426.765711050775,56,BC,Full-time,574
A04299,36672,3640.274692145663,4072.4641726207055,7584.111080709157,71,QC,Part-time,484
A04300,40369,9594.395957411649,260.57885985593,20169.69008702963,33,MB,Full-time,278
A04301,48547,4439.44960326719,5653.8516009919595,48593.45068667394,60,ON,Full-time,332
A04302,30311,7550.939672981465,960.7597563835612,18205.75286618716,22,MB,Part-time,256
A04303,36865,7508.11381374439,8344.499573477631,43523.5677728371,57,QC,Unemployed,184
A04304,85290,2655.441848032414,7525.186605703621,5567.362067968609,97,QC,Unemployed,587
A04305,31207,5718.6968937173215,4605.0915990817875,17375.00827639801,41,MB,Part-time,26
A04306,26988,8943.02893318648,4292.107795416997,18196.7129116416,33,ON,Part-time,24
A04307,43786,4751.977194569495,8973.389655687686,3528.524612340028,30,MB,Unemployed,61
A04308,86515,9451.17507342546,2884.583504181284,6835.622179150993,100,MB,Unemployed,232
A04309,54373,2144.582293241616,2490.199621067708,10465.095344966778,88,MB,Full-time,463
A04310,47562,741.5910577403073,9391.97432825762,42052.963949695535,100,ON,Full-time,348
A04311,61345,8914.538731447494,8092.458367534826,4106.697507050513,72,AB,Full-time,285
A04312,25065,8476.811979622167,8206.255930671947,15636.344165874973,56,ON,Unemployed,413
A04313,76837,9925.898759338448,1951.9381427592552,1498.575126874108,46,MB,Part-time,595
A04314,72679,6793.934881124261,1432.9599143093442,35085.75952474821,97,BC,Full-time,405
A04315,48895,9366.879266671494,260.295498171349,31394.85141212561,37,BC,Part-time,380
A04316,99216,8269.490250841109,2370.4150891868003,32604.13084060395,87,QC,Unemployed,169
A04317,34144,8444.26333120087,7741.904917143247,19344.756451016317,82,AB,Full-time,289
A04318,105456,5691.415704542683,2400.3841876414976,11205.123242110883,22,QC,Unemployed,515
A04319,64818,3823.6459791671086,7291.032835948762,36295.69045101563,99,QC,Part-time,286
A04320,50707,9345.580725432817,2519.082653674215,40744.77576429406,28,BC,Full-time,306
A04321,59406,4321.171756158945,3952.9249795067167,7791.473406811887,30,ON,Part-time,561
A04322,56866,5388.193672496691,9831.622899114083,24854.641968933647,87,QC,Part-time,7
A04323,110441,4461.143071251878,2448.1173128413557,13187.068416964263,25,QC,Full-time,356
A04324,35023,5648.183139601971,3763.7062729826766,9237.236199100553,62,AB,Full-time,580
A04325,40980,4705.050789923272,3010.8718046521367,36981.94036125496,41,BC,Unemployed,138
A04326,100735,479.6755857947588,1096.2498633000228,27366.749838169013,20,ON,Full-time,510
A04327,44548,8820.481860076987,4898.941421308249,11593.081286554721,55,AB,Full-time,247
A04328,94123,4443.938189157698,3786.906633330023,16190.000549365708,87,ON,Full-time,540
A04329,140339,5889.436485073487,6948.870858072801,48366.02989505938,38,ON,Full-time,182
A04330,49079,1391.8780275798704,8175.945469515462,42585.298670719276,62,QC,Full-time,422
A04331,84354,33.87847982639136,5442.4971449563855,44117.39040078329,88,AB,Unemployed,396
A04332,33700,2452.9009364364297,321.9642208733686,23540.59275695469,92,QC,Part-time,304
A04333,87506,7045.860321333503,6189.223562347216,31566.555932122876,69,MB,Unemployed,18
A04334,66291,991.945301128786,553.9073002093919,19461.61927001617,98,ON,Part-time,382
A04335,76009,9088.874403864678,6163.563235990249,4807.886808755637,49,AB,Full-time,225
A04336,43447,2150.2256935618457,6850.299492691885,20652.396222182342,59,BC,Unemployed,229
A04337,26148,2045.9361429177582,1977.6762761751843,30105.05690715009,76,QC,Part-time,494
A04338,77166,1815.0796162149552,8193.46148721771,15070.06926763844,23,MB,Part-time,483
A04339,21384,139.81712971364746,9110.851315740485,42549.578161643374,51,MB,Full-time,358
A04340,51196,7718.054684782346,8130.869641138196,8403.907799555333,61,MB,Full-time,372
A04341,96056,8750.345312452586,3051.0919021208215,18989.325382409075,37,QC,Part-time,77
A04342,66042,6141.627026161988,5866.430124456344,7120.2913608859435,50,BC,Unemployed,326
A04343,158938,1881.999816798623,9148.151491912278,20836.774565276042,21,AB,Part-time,275
A04344,100173,2852.7799694087976,3206.647262228499,2943.403943739252,19,ON,Unemployed,351
A04345,43267,4759.266973649633,8200.27822265425,14354.920358020627,59,BC,Unemployed,181
A04346,60825,9543.459516233008,94.75131261696524,20636.0275005705,66,QC,Part-time,504
A04347,58595,2473.513718177428,36.467027846762704,24430.10280055789,57,AB,Unemployed,597
A04348,27201,7316.45903919888,7597.116603389674,27641.121565281952,23,ON,Part-time,388
A04349,37492,4394.482232929203,7614.475821271211,14474.565359706026,95,AB,Part-time,334
A04350,45329,2978.473483600218,7889.771878522937,26629.025396128745,29,ON,Full-time,445
A04351,21676,4559.159370221138,9300.268378881623,25941.22645654093,40,ON,Part-time,508
A04352,61441,712.0671754123254,1179.0631182028421,16492.724492934212,82,MB,Part-time,247
A04353,52974,7986.873709303624,2319.8498498368835,41679.816202167436,30,QC,Full-time,292
A04354,25994,2433.019279829671,9037.249203738076,27736.41520308469,71,BC,Full-time,530
A04355,73438,7254.121231929705,1772.3619777235344,17281.216218580703,73,MB,Unemployed,137
A04356,85822,683.4837144819472,6822.29267576584,47419.58709195805,71,MB,Unemployed,555
A04357,67212,9550.98556165686,5304.630000408154,42410.50824048689,39,AB,Full-time,344
A04358,51024,1930.1498540569862,831.9367685150725,49146.80276603824,37,ON,Full-time,36
A04359,80645,8827.420762070804,2852.6366194153284,34919.45985762562,87,ON,Full-time,313
A04360,84306,8094.732096154345,5203.722164409679,19532.922369796295,90,AB,Part-time,219
A04361,69968,9678.59924081416,8523.501166838341,14762.172667271605,84,QC,Part-time,142
A04362,39727,4778.906609457496,7075.3848961467365,33502.57434004957,77,ON,Part-time,403
A04363,68899,7273.972938459516,6218.831614549331,49060.012542269884,67,MB,Full-time,403
A04364,109080,3707.1065703778404,4960.3288994141485,31709.038925088593,77,MB,Unemployed,554
A04365,44524,1843.682380196938,2986.839838141343,44199.13210850207,41,ON,Unemployed,478
A04366,171282,4430.759329334488,1192.4491131926118,17126.068121340664,21,ON,Part-time,559
A04367,46133,1657.4901538845488,4090.7603456609554,20940.735341238524,74,QC,Part-time,219
A04368,60980,9820.44622786384,285.18493911292575,45407.48673987831,76,ON,Full-time,366
A04369,42866,962.4649114071638,2110.558892668506,38086.46839593312,80,QC,Full-time,195
A04370,67086,5892.117234526204,4324.833758726599,49089.10569802738,36,MB,Unemployed,31
A04371,25109,6264.638552540559,4186.051856719151,38963.446276879855,79,QC,Unemployed,53
A04372,45664,5380.795428740543,442.954309969924,22977.269653693354,55,ON,Full-time,422
A04373,34753,6621.858857118335,5890.601535252913,27022.33297129579,72,BC,Unemployed,233
A04374,64200,1161.8077501189096,5496.842558532362,45125.259130693696,96,ON,Unemployed,109
A04375,98649,5550.18524205291,781.0430402091284,28030.69006880435,83,BC,Part-time,99
A04376,82876,2872.1257112736153,9431.630524604392,13514.471334057815,32,MB,Full-time,210
A04377,18329,9401.760633010566,993.8277895086012,22345.37082572752,23,AB,Full-time,402
A04378,166563,7620.716534397257,8548.341512373361,26299.483453606776,80,MB,Full-time,149
A04379,69545,9725.144821597427,3.0973191500593966,5739.271844005349,19,MB,Part-time,393
A04380,40694,375.5606974018955,8822.810950453832,37444.37103839162,81,MB,Full-time,257
A04381,64903,2851.3317518070867,197.19732204312555,6358.342734393677,85,QC,Unemployed,244
A04382,65525,1954.22586638349,7578.12031892116,20840.96795507148,38,MB,Part-time,149
A04383,42987,111.545873118305,3616.9081130025293,40426.49963547982,61,AB,Part-time,98
A04384,66241,2423.2573024632143,7382.1680013631985,23910.94771905155,60,ON,Full-time,102
A04385,44283,6787.759835204289,4017.452054249785,42258.76046620689,87,BC,Unemployed,11
A04386,49016,2310.8892213456857,709.0792233184173,17752.184780749634,92,MB,Full-time,225
A04387,42572,5090.034454826182,7675.066953953641,47924.17840592333,57,BC,Unemployed,441
A04388,29312,8878.181149649987,712.5268532136497,11263.953158456543,80,MB,Full-time,147
A04389,64538,6937.579203490753,9221.20435961218,2874.943104475764,66,QC,Unemployed,178
A04390,80398,3946.2906990603196,509.7403579166138,43748.90060653051,24,BC,Unemployed,6
A04391,77616,3724.689389121083,4793.2527777151545,37857.93308157,92,MB,Unemployed,151
A04392,90405,4557.358140084847,7230.344308507957,12367.208016301267,60,MB,Part-time,581
A04393,70563,1770.4144105990638,3932.4646479203775,49252.338749697024,76,AB,Full-time,352
A04394,45969,6340.007674159881,2172.334745924347,25611.726334157865,61,AB,Full-time,564
A04395,91302,3641.528191046055,7590.909613960271,47602.206567064015,28,AB,Full-time,416
A04396,30434,8523.653492620437,7842.9470478872645,25746.409797962966,96,QC,Part-time,569
A04397,38244,7565.526600578163,9226.949839543673,24121.85475179326,57,BC,Unemployed,195
A04398,37049,6105.131640921601,3761.651104310777,23007.788320078787,31,QC,Part-time,324
A04399,102963,3642.022226495161,5062.517344973268,17408.88853051456,93,ON,Part-time,481
A04400,96133,2099.318316734844,3631.2844284607204,27151.373361651033,57,MB,Unemployed,207
A04401,76554,7761.518641056228,2570.818218513682,23175.178435479826,29,MB,Full-time,302
A04402,102545,4864.090989910866,7510.329615376086,2800.596954554153,34,MB,Part-time,298
A04403,38656,2247.500381773575,3396.5184501695544,13761.326437751623,51,AB,Unemployed,425
A04404,71424,1951.746150400062,4281.494419923521,11443.017205172362,78,MB,Unemployed,61
A04405,56359,1654.0090450135901,4036.7365762402783,43504.34451373226,77,AB,Full-time,194
A04406,91632,7771.61196205595,7126.612256467458,30344.62888411523,92,ON,Unemployed,566
A04407,56640,2289.871853003117,9177.956261106798,38420.471922036646,69,QC,Unemployed,362
A04408,49495,5266.422635251975,6667.560613073773,47884.47584971475,33,QC,Unemployed,560
A04409,78633,4515.463609730565,4715.825960942326,32557.924353794093,98,QC,Full-time,77
A04410,92984,5796.108992282839,7792.051147388835,49147.88957883247,61,AB,Full-time,283
A04411,42955,8771.549003711943,6409.713241221375,16276.43853095435,45,BC,Unemployed,56
A04412,58195,8677.473900817306,606.1035711781349,10127.091933331798,74,BC,Unemployed,375
A04413,35343,4510.760718248596,956.6358641884165,20762.18451165266,78,ON,Full-time,375
A04414,17206,153.6625073472331,379.1694407363333,24069.17133185459,88,BC,Full-time,372
A04415,66325,4264.438057143032,4568.163262063198,44872.71559977667,65,ON,Full-time,243
A04416,81352,6061.935374241404,8258.534343389649,28437.08151279714,26,MB,Part-time,38
A04417,68400,5577.647590980618,3130.8316935135203,15316.868971482832,81,QC,Full-time,308
A04418,22636,6513.361058002055,3841.6018309248166,37389.07986050852,25,AB,Unemployed,85
A04419,50346,1540.7573247308349,9094.771083678907,25785.764919814475,99,ON,Full-time,98
A04420,19789,6465.3509878073255,8369.034453166549,8944.465318483337,20,AB,Unemployed,373
A04421,119008,1826.5161874377222,6650.4811238256,29264.169591971357,35,AB,Unemployed,494
A04422,34859,7505.23980696749,2668.037820922513,45658.33230355691,22,QC,Unemployed,207
A04423,112398,3390.8761326268,1170.414826884435,42288.50825631519,44,MB,Full-time,82
A04424,96281,7098.954333814536,160.58822680113715,29753.68865913122,96,MB,Full-time,576
A04425,38246,478.6559890610709,1070.1067260442087,19477.07552036442,90,BC,Full-time,0
A04426,34054,4078.600255909134,2925.964436239428,5261.958802146347,87,MB,Full-time,436
A04427,71488,7050.3452226333275,5517.9006357949565,24012.797243249566,23,QC,Full-time,249
A04428,39337,2268.7051633149413,640.0008275238689,37851.89243894938,23,AB,Part-time,409
A04429,63154,7952.8704479722255,1362.27778318449,18653.41226691752,87,ON,Full-time,385
A04430,47130,6307.79733104932,1810.8070230794103,12536.894452031556,21,ON,Part-time,83
A04431,24625,5875.617721497983,6319.820929833062,46637.606244276714,56,MB,Unemployed,489
A04432,19670,3535.488542043371,6157.897989801244,41256.22932244163,19,BC,Unemployed,238
A04433,67200,4824.514703811175,5507.6572637215295,32275.50535158709,26,ON,Unemployed,539
A04434,45311,5973.493009778531,2505.014246959396,7702.3838521054495,31,BC,Unemployed,379
A04435,45503,4724.621139148904,3711.19691218732,8100.533179902478,88,ON,Part-time,390
A04436,84968,6983.133239405601,966.8971633774304,6057.75998133317,68,BC,Part-time,327
A04437,107884,4336.969331069596,2264.6060375805487,31198.536677744418,26,BC,Unemployed,479
A04438,52356,2022.7318174203035,8977.052264725804,6662.577027193464,48,AB,Full-time,303
A04439,50604,2139.3378280104725,9796.917464358285,42288.73274426902,58,QC,Unemployed,281
A04440,77047,58.03768842941093,6476.595856402947,49655.28508914678,97,ON,Unemployed,344
A04441,30443,3009.5771555867245,9168.232920234203,18951.0610507246,92,MB,Part-time,134
A04442,67082,7489.176404785196,6427.419004014251,23229.822501387775,51,QC,Unemployed,467
A04443,79066,7941.627088376095,331.9648610546988,35871.69167229826,91,AB,Part-time,360
A04444,84306,2024.6754209575001,9967.625849864091,46920.49730996253,70,AB,Part-time,568
A04445,22781,9590.439968714078,989.5230168653491,44810.59490426287,51,AB,Unemployed,114
A04446,41003,5024.027934801267,6826.418014450607,3821.9996087425807,91,MB,Full-time,185
A04447,38675,9169.787490185026,2528.3620307479005,9284.518325281486,96,ON,Part-time,477
A04448,63072,7067.652818616311,3919.8111290696015,37975.26272933182,55,ON,Part-time,0
A04449,76303,7224.334230224131,6459.341848009382,34755.76229358992,88,BC,Part-time,540
A04450,126811,850.4362130607112,4364.873493077071,7527.71110796604,87,BC,Unemployed,423
A04451,46845,2199.911268969307,2505.4605893112825,25601.164518076817,22,BC,Unemployed,269
A04452,46784,88.14833294472635,3344.461868783247,39259.91692317948,78,MB,Part-time,418
A04453,106610,7161.2764047673745,3415.481169231763,11720.25343087199,98,QC,Full-time,326
A04454,69590,3444.3828842851,9593.239045082137,43693.094150998644,92,ON,Unemployed,194
A04455,113088,7866.525160763468,7986.13015923451,3595.6169661980302,49,BC,Full-time,254
A04456,69318,3389.3621993702627,4585.487714794001,39327.55916833562,32,MB,Full-time,78
A04457,33642,8193.337522988611,1998.2092034136413,31175.12608970364,95,MB,Unemployed,97
A04458,30808,1306.98253748313,8110.16110262656,16444.767986063107,78,BC,Part-time,149
A04459,27621,1733.731567575082,1571.824716083735,36325.69486875366,86,AB,Full-time,446
A04460,83543,3408.765395839365,2104.622171420034,39335.92396240682,44,AB,Part-time,122
A04461,108705,4084.873888822733,3660.1339184015114,46761.049593894495,42,AB,Full-time,557
A04462,151263,3487.028108429784,8803.4819585199,19020.958935558916,74,BC,Part-time,358
A04463,91459,7636.470325232199,1317.8666863411026,34614.82006301779,27,MB,Unemployed,238
A04464,107314,969.5139262671471,1222.3419285452608,30528.197569799853,53,MB,Full-time,529
A04465,44895,3512.1701963848805,4939.74988305266,26735.097403397336,97,ON,Full-time,203
A04466,33654,8372.399995154594,2764.105410936747,44630.40723359686,42,AB,Full-time,142
A04467,91779,667.9707726217199,5687.279416481599,1155.198392781616,49,BC,Part-time,186
A04468,73934,9423.435076713575,4516.366846832235,14823.468699076284,84,ON,Full-time,487
A04469,63311,9863.16842272013,4349.591063512168,27375.584737696674,84,MB,Full-time,121
A04470,72822,885.6817382508009,1119.729704869933,9736.369820191065,59,ON,Part-time,349
A04471,70522,2912.7252225573698,1410.4969024984016,45485.46015290516,54,AB,Part-time,99
A04472,114006,3724.0066603535615,8210.7857744685,32732.16076303775,52,QC,Unemployed,283
A04473,114644,7763.91368652726,8858.827375717445,24416.266736967507,57,AB,Part-time,526
A04474,78763,5959.268121167338,2346.8353288525022,40920.38619426607,41,AB,Full-time,383
A04475,91583,6443.657004925673,1134.6050152476905,23093.423381790086,98,BC,Full-time,554
A04476,77585,7575.09822818506,534.1667193451061,28373.997584570465,62,QC,Unemployed,186
A04477,47644,1179.7899943702573,6082.976137418968,1134.7987821421289,88,QC,Unemployed,7
A04478,87586,8332.094569102625,7153.532125002055,18919.325979558602,76,QC,Full-time,544
A04479,29877,7056.19804180144,3728.0998920320553,7800.733145197518,77,MB,Part-time,418
A04480,101625,5773.417251963703,6796.758674906396,34794.745352452264,44,ON,Full-time,89
A04481,33018,8897.353347830567,7129.588155595261,24472.320989810956,40,MB,Unemployed,495
A04482,69216,7003.0635388380715,9353.422813969053,15786.12030526131,58,QC,Full-time,115
A04483,39321,2016.9996263102541,648.7363783510724,23923.784629215377,29,BC,Full-time,19
A04484,79125,4297.453810756668,1922.917232310798,11271.864509615963,27,AB,Full-time,131
A04485,58990,4940.428669357333,685.2598759698814,46329.24499182089,30,AB,Unemployed,291
A04486,27030,552.1762675040565,8679.939333361106,3644.658994994737,44,MB,Unemployed,353
A04487,74046,9546.375133600557,7925.871600335686,43405.4347295099,56,MB,Unemployed,236
A04488,44942,1285.7726079687848,5746.4207062183905,26056.580647934195,21,BC,Part-time,588
A04489,93215,6974.612672267269,836.6341005118317,31328.378310802043,33,AB,Unemployed,222
A04490,60039,5062.310360908801,2733.123586537196,15827.675424526486,65,MB,Part-time,435
A04491,73116,256.3224988442259,2977.1984805851694,48368.18322292175,23,ON,Part-time,38
A04492,37172,9247.474758643617,5607.431960154171,14810.696967455002,72,MB,Unemployed,326
A04493,44686,8518.368088189332,2580.4389403671544,29855.021859874912,42,MB,Part-time,208
A04494,47704,5242.579279038355,729.5986391295484,49677.41855024931,29,QC,Part-time,105
A04495,92083,2289.4233613944525,7307.623018532994,44173.62542278884,51,ON,Full-time,248
A04496,138799,1216.2289068009425,2990.802116554113,27280.161439019197,92,ON,Part-time,566
A04497,40115,3633.924794321266,4523.741770233007,49528.35162539339,75,BC,Part-time,353
A04498,102798,2554.282810460905,1276.6663498230535,35367.12322489812,70,QC,Unemployed,469
A04499,20277,5066.912010062987,8025.483033945796,11226.320390948658,82,ON,Full-time,264
A04500,33024,9664.09296123429,5655.318769240576,20874.214311354513,61,QC,Part-time,463
A04501,37149,5749.534932296414,9015.856262098629,17390.173366566,99,QC,Part-time,440
A04502,30511,8899.31055890098,4954.715630653333,17856.671705288267,62,AB,Part-time,283
A04503,27181,6508.788374957772,9414.256718178798,38262.36552863345,54,ON,Unemployed,533
A04504,73762,4752.465265872004,8918.68204381326,29628.883436366887,30,AB,Unemployed,368
A04505,53909,8546.075627333712,5764.598564592339,2866.5428678868984,74,MB,Full-time,494
A04506,72533,4713.681101729975,9338.934381498633,43994.975698897826,21,MB,Part-time,153
A04507,84739,8686.28170510361,3230.887472945523,15543.010883528064,68,AB,Full-time,315
A04508,68521,2915.7676957576527,3656.4216270421134,49856.66896874404,47,MB,Unemployed,299
A04509,83364,1288.1307376298812,454.77951306036937,47755.345786404505,95,AB,Part-time,439
A04510,57949,8553.144643629383,5892.009067638531,47086.005117416295,34,BC,Part-time,150
A04511,33143,5874.151637926668,7219.239699289334,40745.25259913471,58,QC,Full-time,405
A04512,101824,8890.923982489601,7735.191902421031,11810.053252493586,45,BC,Part-time,174
A04513,44691,9378.272069923833,1498.162860461033,27099.00445741032,88,ON,Unemployed,54
A04514,37582,536.2839037144918,4441.590723125003,11990.828714423755,60,BC,Full-time,310
A04515,54892,5009.693018588683,1768.6321209391565,13724.097323858512,75,BC,Full-time,153
A04516,38013,3749.6454907452926,6621.273488542489,30936.636702377593,28,MB,Part-time,499
A04517,48697,6258.583970701172,1579.4637242176811,3000.8437223001056,56,AB,Unemployed,500
A04518,71262,7935.911972023235,9041.63683956075,48503.469774214675,26,ON,Part-time,189
A04519,71415,2805.9021597436895,2306.3464566141333,46014.98545632026,36,MB,Full-time,505
A04520,38299,5567.983843731717,2914.0226628824485,19657.61103572827,35,ON,Full-time,148
A04521,47016,7087.285799048996,8509.063221509998,26255.69995233874,76,QC,Unemployed,7
A04522,102669,1344.3108283573401,4584.676101457238,23839.851544120193,84,AB,Full-time,592
A04523,76902,8140.669059512668,239.95945800073025,44227.78915225602,62,MB,Unemployed,590
A04524,169334,6061.09599852973,4945.862512026458,34741.49193948944,92,BC,Part-time,468
A04525,108246,9495.374371136519,845.4333538012304,14627.451123793466,27,QC,Unemployed,320
A04526,106324,3395.289191306933,9853.447186873107,22895.221468799547,66,BC,Part-time,571
A04527,29976,1081.4594233719865,5881.115704556024,22019.332808651423,57,ON,Part-time,450
A04528,87906,5065.012010369253,2565.3261761097847,48007.42324591201,24,QC,Full-time,127
A04529,58427,858.1077170943885,5637.176795476177,9590.234615217343,48,MB,Part-time,286
A04530,45551,9695.265233240068,768.6710338175484,5389.240527427023,92,BC,Full-time,86
A04531,65258,386.8495825719154,7998.91304268817,44150.322775922825,36,BC,Unemployed,80
A04532,96250,7535.0390110730805,9253.280538641637,44937.613485787675,61,ON,Unemployed,533
