applicant_id,self_reported_expenses,annual_income,self_reported_debt,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,DTI,approved_amount,interest_rate,approved
APP03966,8206.273934190367,171242.98778761772,551.6832113916699,4226.2411852970445,86,ON,Part-time,377,638.0,35887.715515681666,54.57485797732937,2,5,On Time,587.5700932197379,0.22462928022875275,10000.0,8.75,0
APP03967,1279.4994091976487,66586.58849580649,404.1362975484274,8203.412338850014,22,BC,Full-time,428,611.0,50000.0,38.31478454919807,17,8,Last 30-60,574.721768237971,0.22075804698041462,10000.0,9.75,0
APP03968,9979.151344122878,34407.52871264737,252.85451300239356,1441.4166798608137,66,ON,Part-time,314,849.0,50000.0,8.39870161775492,7,1,Late>60,125.98052426632378,0.14720413355675718,8601.882178161843,8.75,0
APP03969,2585.8422155277385,111024.70222558908,1067.538030382034,7705.394259339608,34,BC,Unemployed,0,634.0,50000.0,62.74772229661211,17,3,On Time,941.2158344491816,0.24209917047759263,10000.0,9.75,0
APP03970,7242.0491280837,89332.33570194567,428.86174263102663,8889.988581060696,65,ON,Full-time,404,766.0,50000.0,11.288065358101509,4,0,Late>60,169.32098037152264,0.11617952764428159,24566.39231803506,7.75,0
APP03971,9080.348763357215,53839.725729391794,495.14687249284634,5056.252359561823,44,ON,Full-time,243,758.0,50000.0,10.997809673316421,9,5,On Time,164.96714509974632,0.18093738273327223,25000.0,6.75,1
APP03972,2356.8711433070944,43575.2471775028,519.7164387315199,3369.517757883543,88,ON,Full-time,345,602.0,50000.0,34.32921686609732,10,2,On Time,514.9382529914598,0.31276661812145057,8987.394730359953,10.75,0
APP03973,9082.58554677066,67318.74118206659,757.5393583686064,6913.937442638995,55,ON,Part-time,424,686.0,50000.0,20.109176707499127,3,9,Late <30,301.6376506124869,0.2257787552208736,15000.0,6.75,0
APP03974,3094.81579194867,62251.30480278231,294.4868196580795,10165.098848792111,40,ON,Full-time,16,698.0,50000.0,21.608487389259956,9,5,On Time,324.12731083889935,0.17803329884634903,15000.0,7.75,1
APP03975,9764.132223840561,67482.6731300395,839.8161753554822,4559.020941263159,25,BC,Part-time,516,593.0,50000.0,27.986149222099655,4,0,On Time,419.7922383314948,0.2483089025061069,10000.0,8.75,0
APP03976,2812.600203804746,64241.11362340231,641.7296042424367,3777.162272734075,60,ON,Part-time,266,862.0,50000.0,40.853435849233634,11,7,On Time,612.8015377385044,0.255508523998813,25000.0,6.75,1
APP03977,9534.358247578351,70600.87108798936,389.64669251201434,4068.2883950145642,48,BC,Part-time,560,733.0,50000.0,7.079937147533251,9,5,On Time,106.19905721299877,0.10502324836282079,15000.0,7.75,1
APP03978,535.4465089267491,93631.0346972554,399.81707187045174,11440.45368208331,92,ON,Full-time,20,847.0,50000.0,16.475026373047243,11,6,On Time,247.1253955957086,0.1269010106911935,25000.0,6.75,1
APP03979,7092.72011669813,71923.36286818885,402.3408719762903,4952.046073410156,97,BC,Full-time,11,896.0,50000.0,29.59353756740138,4,8,On Time,443.90306351102066,0.16597755355451163,25000.0,5.75,1
APP03980,5321.111338370037,44268.50766446455,493.6587583439877,1039.646638771159,24,ON,Full-time,20,732.0,50000.0,25.37990062879283,10,3,On Time,380.6985094318924,0.24546930937071185,15000.0,7.75,1
APP03981,4778.770771227307,91280.66965517438,396.79655749556383,9598.493287555817,42,ON,Full-time,279,749.0,50000.0,37.607131362604726,0,3,On Time,564.1069704390709,0.16417824250576354,15000.0,6.75,1
APP03982,2234.9431425584,99221.48316768663,606.1996903781401,8692.022748689293,84,ON,Part-time,333,656.0,50000.0,38.419889584624904,4,9,On Time,576.2983437693736,0.17454994670890595,10000.0,8.75,0
APP03983,7055.95789776492,156145.3347156556,1636.020025195256,2414.250910632658,58,ON,Part-time,547,826.0,50000.0,13.198646428274047,13,3,On Time,197.9796964241107,0.14651175476308628,25000.0,6.75,1
APP03984,1908.094914463071,43298.672485986586,391.89286981193936,11833.946740484038,33,ON,Part-time,401,716.0,35786.896105752094,63.457120267194675,1,1,On Time,681.2800110516934,0.3958157239690102,12989.601745795977,7.75,1
APP03985,5528.417959847682,65237.52172171929,697.3541563987337,7688.685138356223,71,BC,Full-time,38,686.0,50000.0,15.16135915337728,9,2,Late <30,227.4203873006592,0.21253445575914415,15000.0,7.75,0
APP03986,2532.453630402508,32477.273734710914,337.26309189525426,6508.574400346616,100,ON,Full-time,83,658.0,50000.0,13.093167331829061,0,5,On Time,196.3975099774359,0.26932722487874555,8931.250277045501,8.75,0
APP03987,9556.213797813562,71601.421913883,328.53201854731304,5204.411943851802,23,ON,Part-time,32,725.0,50000.0,56.050170152207976,12,1,On Time,840.7525522831197,0.22213250414050756,15000.0,7.75,1
APP03988,286.31193835652823,51455.12643795436,597.0987594648735,10885.400311200017,54,BC,Unemployed,0,769.0,50000.0,43.30761701485336,3,8,On Time,649.6142552228005,0.36690805358430395,19295.672414232882,6.75,1
APP03989,1997.2828011123656,108007.85159501816,654.376220516776,3683.598295604196,92,ON,Full-time,54,,50000.0,28.689143405801083,2,9,Late <30,430.3371510870162,0.13279271491707523,15000.0,6.75,0
APP03990,2423.106063874477,48076.12513679739,422.0252231220207,4143.457902418921,64,BC,Part-time,537,756.0,49415.78748483372,53.67330858980299,11,2,On Time,795.6926432644815,0.33497415184117374,14422.837541039218,7.75,1
APP03991,4140.678257678164,36540.28222318974,348.43843486815456,2346.518873552236,41,BC,Full-time,45,702.0,50000.0,23.90935697983055,11,9,On Time,358.64035469745824,0.2553262235983829,15000.0,7.75,1
APP03992,2327.3024187005353,52656.57245683612,293.397248609631,9350.31005142686,63,BC,Full-time,294,,50000.0,55.128485439339535,15,2,On Time,826.927281590093,0.3192385147113389,17376.66891075592,7.75,1
APP03993,4913.490902687852,33532.79296899294,412.5179758775837,7551.042084464387,28,ON,Part-time,125,757.0,45651.168069403655,19.483422578344125,13,5,On Time,266.8322996073605,0.32417754364446477,12574.797363372352,7.75,1
APP03994,8724.65523258539,75982.26990455564,625.6861046935012,7699.727861799482,72,ON,Part-time,548,817.0,50000.0,46.9490919566179,7,1,On Time,704.2363793492684,0.24651766605932898,25000.0,6.75,1
APP03995,7120.634214091708,32643.484245333417,151.6950045688231,3403.1747412141,88,ON,Full-time,344,784.0,50000.0,23.484461431704155,12,3,On Time,352.2669214755623,0.2227913529300836,17953.91633493338,6.75,1
APP03996,5799.619805351111,116836.23700234582,732.6813906064319,8162.852280397922,95,ON,Part-time,423,732.0,50000.0,20.92098134893372,15,0,On Time,313.81472023400573,0.253323463200652,15000.0,7.75,1
APP03997,890.0317798267965,32519.068489376245,294.3701532550742,9420.042919715504,50,ON,Part-time,167,753.0,46897.53934911165,22.466153674947563,14,3,On Time,316.0821977982128,0.32954952775594043,12194.65068351609,7.75,1
APP03998,6939.921083892756,55096.2053092741,550.5916220122241,4936.773837982582,61,BC,Full-time,269,627.0,50000.0,51.18696215978221,13,4,Late <30,767.8044323967331,0.31940477816571206,9090.873876030228,10.75,0
APP03999,1664.1428431093984,99303.77959658606,848.365255761535,9814.818583578835,33,ON,Part-time,194,822.0,50000.0,46.88972955275651,4,4,On Time,703.3459432913477,0.2230919021282106,25000.0,5.75,1
APP04000,7863.67385961698,67583.54615976346,751.7193681488121,4836.69647385223,84,ON,Full-time,124,700.0,50000.0,27.69945499769852,5,9,On Time,415.49182496547775,0.23301152340736245,15000.0,6.75,1
APP04001,2500.5675851015317,46811.18192934758,207.97172909457788,9339.523076602165,33,ON,Full-time,271,710.0,50000.0,37.839344344154355,16,1,On Time,567.5901651623153,0.2706398453638889,15000.0,7.75,1
APP04002,4170.487283209009,60087.93900606348,384.75226955293357,1371.0311820349089,99,ON,Full-time,58,681.0,39772.936476399685,37.53980099448345,8,8,On Time,447.9204360870828,0.17450496500062443,15000.0,7.75,1
APP04003,3504.702023179279,60981.787108585944,492.75741366949376,7062.810616210179,38,ON,Full-time,59,649.0,50000.0,39.3246704142118,17,6,On Time,589.870056213177,0.2547341131995225,10000.0,9.75,0
APP04004,8588.139146748568,69892.56586639663,335.83588526673725,11664.792167038753,68,BC,Full-time,450,654.0,50000.0,23.70656944953887,11,3,On Time,355.59854174308305,0.17879638770365927,10000.0,9.75,0
APP04005,1265.4445871340813,40250.10759399945,404.48227657266256,11793.690607506298,24,ON,Full-time,217,633.0,50000.0,59.404577939747625,12,4,On Time,891.0686690962144,0.49173383997809395,0.0,0.0,0
APP04006,5656.448823847886,72453.16608893978,539.5728647181858,4099.278361759147,97,BC,Part-time,581,700.0,50000.0,18.26080948389383,16,10,On Time,273.91214225840747,0.15510102457300157,15000.0,7.75,1
APP04007,1420.6160944306223,77024.58334685201,173.5056913442376,5855.39000188391,35,BC,Full-time,482,786.0,18901.86453667802,38.881907425737275,6,0,On Time,220.4821641266823,0.25368042616726794,14820.564295339369,6.75,1
APP04008,7047.9583613218665,50209.52854197898,210.62012146879536,1692.7569878529637,44,BC,Full-time,244,718.0,50000.0,36.5804320305101,20,9,On Time,548.7064804576514,0.1936148779133959,15000.0,7.75,1
APP04009,9050.781277944812,52388.54880832385,532.542831874878,10606.754383650597,40,ON,Part-time,103,773.0,50000.0,14.943801161620232,19,4,Late <30,224.1570174243035,0.24621467979382042,25000.0,6.75,0
APP04010,4346.076538672534,73344.55244062135,815.2303900034544,7254.293684542356,91,ON,Full-time,517,758.0,50000.0,55.5574516364146,7,10,On Time,833.3617745462191,0.3053349015819778,24203.702305405048,7.75,1
APP04011,4880.922602649759,61066.25619130063,455.47312211271117,5236.107468345687,82,ON,Full-time,264,684.0,50000.0,14.923369104140077,0,5,On Time,223.85053656210115,0.1643605358949781,15000.0,6.75,1
APP04012,9274.228364827622,39785.45009031887,352.8365934206756,2240.476143380684,94,BC,Full-time,241,819.0,50000.0,65.9237035636678,11,4,On Time,988.855553455017,0.42495126071828376,0.0,0.0,0
APP04013,5209.913886493571,45135.64315544297,273.7050323078889,11414.44014046578,76,BC,Full-time,229,799.0,50000.0,38.442293649970495,18,5,On Time,576.6344047495575,0.31711682153200865,18618.45280162023,7.75,1
APP04014,4875.984380495609,64378.14349952687,602.0416758921142,6832.4095260309305,55,ON,Full-time,452,785.0,50000.0,48.480124677843264,7,6,On Time,727.2018701676488,0.2859757827937924,25000.0,6.75,1
APP04015,5783.291027043041,59231.29200636464,252.788027840542,4112.207219911943,96,ON,Full-time,455,753.0,50000.0,14.978372597010242,11,5,On Time,224.67558895515361,0.12172548928937608,25000.0,6.75,1
APP04016,6892.297363629519,50979.97727054136,420.00869502295114,4852.366431446605,90,ON,Full-time,544,692.0,50000.0,20.40562808097212,5,9,On Time,306.0844212145818,0.2051779908543709,15000.0,6.75,1
APP04017,1068.833750870314,52505.61147555885,500.6434039811,3977.6689901436243,46,ON,Full-time,374,692.0,33867.988120444716,28.723684113123007,20,1,On Time,291.84401769559696,0.20839315244743764,15000.0,7.75,1
APP04018,8211.105277415161,74740.38574000554,883.3016682041065,7619.907897426787,67,ON,Full-time,24,717.0,50000.0,47.03187344122093,5,1,On Time,705.478101618314,0.2917903602585965,15000.0,6.75,1
APP04019,4355.050274532592,51928.22175360528,381.3850145910074,11229.59933358561,91,ON,Full-time,306,830.0,40847.63175763025,29.917128509687856,6,8,On Time,366.61315458282934,0.25070440216399287,25000.0,6.75,1
APP04020,723.4850989748553,59071.15964173819,622.8021038121296,10423.631836592209,85,ON,Full-time,374,809.0,50000.0,26.213869845107883,8,5,On Time,393.20804767661826,0.2699224016549033,25000.0,6.75,1
APP04021,7861.826691982131,116297.45339371386,1063.8183850478206,6064.189629685752,94,ON,Part-time,187,604.0,50000.0,23.93856491322551,11,9,On Time,359.07847369838265,0.16559150703365477,10000.0,9.75,0
APP04022,3769.499716862721,39569.76810170675,470.55448655643335,10091.492985311086,85,BC,Full-time,112,740.0,50000.0,45.58240837762929,5,3,On Time,683.7361256644393,0.44186321174341964,0.0,0.0,0
APP04023,1003.6749509505394,34799.99929478722,260.5295206616731,5654.160294039629,59,BC,Full-time,493,521.0,20674.30150237742,21.183079743721315,5,9,On Time,131.38361321117947,0.19363377726671005,9569.999806066488,8.75,0
APP04024,6337.790395432506,76726.49499519562,523.7192874612739,3775.3785483450183,64,BC,Unemployed,0,684.0,50000.0,42.231068176198065,8,4,On Time,633.466022642971,0.19869746428023022,15000.0,7.75,1
APP04025,8801.313534336417,98490.53391760508,571.9698717269792,11817.566267930706,73,BC,Part-time,294,665.0,50000.0,21.295878679425424,6,10,On Time,319.4381801913814,0.3021643109189842,15000.0,8.75,1
APP04026,8877.535094139863,55130.26986552306,252.33326726472214,4342.76324767904,100,ON,Full-time,422,764.0,50000.0,47.333776859073396,3,4,On Time,710.0066528861009,0.23782712914260343,25000.0,5.75,1
APP04027,9576.634748089731,47981.87198280091,254.45802046223451,4560.966540855992,29,ON,Full-time,149,632.0,50000.0,38.287642894423,20,7,On Time,574.314643416345,0.2414916184471616,10000.0,9.75,0
APP04028,8677.05459766688,56105.292231564876,272.299758327476,11886.621545651744,44,BC,Part-time,151,597.0,28094.49912536238,43.14266626384636,12,4,On Time,363.62147988462976,0.21228369270090333,10000.0,9.75,0
APP04029,21.409193454752227,97976.8885383802,1096.6144542522904,2473.2024248222037,90,ON,Unemployed,0,680.0,50000.0,62.57705461734746,9,1,On Time,938.6558192602118,0.25836293163331064,15000.0,7.75,1
APP04030,3802.4116641339024,77154.40884454022,328.2967825147572,9365.873868106646,100,ON,Full-time,174,719.0,39380.02596615967,14.515729184134956,9,1,On Time,171.4889376566929,0.12143367274647708,15000.0,7.75,1
APP04031,8185.42579905503,78558.002677297,891.4088872258143,11293.94034330999,31,ON,Full-time,197,580.0,50000.0,24.78333048806773,20,4,On Time,371.7499573210159,0.24470740093942267,10000.0,9.75,0
APP04032,3662.530059984742,70166.64321882102,314.3810995534834,6629.744937029605,54,ON,Part-time,255,,28732.486253239233,31.652615836867646,3,3,On Time,272.8375048235586,0.23786481876693794,19829.185919036696,5.75,1
APP04033,6015.485063797061,42940.870513048074,180.36070195476088,1027.7393787310205,82,ON,Full-time,414,703.0,50000.0,24.12630044506979,20,1,Late>60,361.8945066760469,0.1601515897965597,11808.739391088222,9.75,0
APP04034,6063.16947374532,25879.38195441262,194.45016607020403,5125.648385244169,69,ON,Part-time,168,722.0,18961.469998093435,24.508775585512186,17,5,On Time,139.41672388640822,0.22611189511693502,12939.69097720631,7.75,1
APP04035,3650.2530403882306,100631.25930061126,272.3011302676799,2227.258916233098,94,ON,Full-time,82,808.0,50000.0,28.46210306724587,7,7,On Time,426.93154600868803,0.19321406728734608,25000.0,6.75,1
APP04036,9044.739272812876,80816.49913555007,757.2509251983845,5578.064270270654,40,ON,Unemployed,0,661.0,50000.0,26.96774417246149,14,1,On Time,404.5161625869223,0.19735212934638535,15000.0,7.75,1
APP04037,5032.283453861176,70827.98144084467,696.0966873722284,9690.294378065131,78,BC,Unemployed,0,838.0,50000.0,17.36988967792887,8,9,On Time,260.54834516893305,0.21133238675026794,25000.0,6.75,1
APP04038,4647.842059375008,56753.436358584484,467.04652599439765,5825.827037721805,20,BC,Full-time,70,720.0,50000.0,45.95831670266328,3,6,Late <30,689.3747505399492,0.2814693536980117,15000.0,6.75,0
APP04039,9975.137456618959,60248.64610745221,271.37974668652237,5751.176334805148,74,BC,Full-time,426,783.0,48809.896777659014,26.864528419387394,6,3,On Time,393.3764577392358,0.16676719864740938,25000.0,6.75,1
APP04040,4935.003640726167,49328.6241053397,475.2520267332127,7124.684246107313,58,BC,Full-time,402,755.0,46765.77148600964,30.80105555855626,0,4,On Time,432.1305377337987,0.2727316511701867,25000.0,5.75,1
APP04041,1783.9825192858104,64495.65458187879,721.2972485242205,7398.596432224483,46,ON,Full-time,525,774.0,42648.50449233871,34.1994932129432,16,1,On Time,437.56717197837463,0.256914483139265,25000.0,6.75,1
APP04042,5130.69422863438,76319.89641034244,776.1251869381413,10419.259396788684,95,BC,Full-time,212,726.0,38765.43271891019,13.473556927643651,2,10,On Time,156.6924793688929,0.19581716015672043,15000.0,6.75,1
APP04043,8140.167355199301,37352.66084102731,413.9788923298041,4391.9098315184665,21,ON,Full-time,102,682.0,32093.48305794851,24.157350787508566,20,9,On Time,232.58805846714756,0.25004620122407306,15000.0,7.75,1
APP04044,7768.603268982814,66358.01102265957,387.370155710565,10038.383908048176,81,BC,Full-time,589,875.0,50000.0,20.243532505586664,18,8,On Time,303.6529875837999,0.17942213370988613,25000.0,6.75,1
APP04045,7885.81765108471,80230.2517227361,928.5902417775992,7225.27123561252,41,ON,Part-time,338,718.0,50000.0,31.774611978222733,17,2,On Time,476.61917967334097,0.24259690433846767,15000.0,7.75,1
APP04046,7080.237839979118,53551.30140961863,366.9127441055288,4305.825046888616,73,BC,Full-time,333,632.0,50000.0,40.17428968965363,14,9,On Time,602.6143453448044,0.2462017120636358,10000.0,9.75,0
APP04047,2542.1782906668823,74842.08568652542,320.20239250101815,4246.386484066848,50,ON,Part-time,205,837.0,45253.187860444516,51.319346620538866,9,0,On Time,696.7092100483541,0.18347482220593406,25000.0,6.75,1
APP04048,8620.840858402315,141113.78056536804,1579.7589499452415,4972.512688162969,46,ON,Unemployed,0,695.0,50000.0,26.857515851393842,14,3,On Time,402.86273777090764,0.18128325042274898,15000.0,7.75,1
APP04049,8934.434653762652,58783.86121462625,706.2985114259901,7849.625668819731,26,BC,Full-time,487,582.0,50000.0,15.253541010623403,6,0,On Time,228.80311515935105,0.23896158689732488,10000.0,9.75,0
APP04050,1941.5269661854907,68248.96717542018,657.213779040203,3538.9290449594405,21,BC,Full-time,229,654.0,50000.0,35.18299795697272,5,5,Last 30-60,527.7449693545908,0.22701470920578126,10000.0,8.75,0
APP04051,1304.5563655139392,48606.295564908185,296.2702087275479,11123.66917839494,71,ON,Full-time,189,563.0,37586.29961356592,46.27182822751056,13,3,Late <30,521.7560398280006,0.28434250597091076,10000.0,9.75,0
APP04052,9756.049685891121,64042.410936219494,401.1960658384166,7324.038425956904,47,BC,Full-time,99,657.0,50000.0,19.347183171617065,17,3,Last 30-60,290.207747574256,0.17072279813427613,10000.0,9.75,0
APP04053,8683.239636503678,69633.91084593184,560.8970164427417,11120.173546956075,99,ON,Part-time,411,860.0,50000.0,13.922974641359215,17,8,On Time,208.84461962038822,0.19013957350401015,25000.0,6.75,1
APP04054,8932.361472099466,64304.06754253201,749.051867964501,1510.4479443707016,77,BC,Full-time,460,756.0,37037.87340596614,24.595057050946025,5,8,On Time,273.28458283963613,0.19923776456519046,25000.0,5.75,1
APP04055,8863.763846243952,44668.18887867504,241.80292333286454,4768.725075076207,42,ON,Part-time,194,719.0,50000.0,29.412545810847305,12,6,On Time,441.1881871627096,0.2219170868982041,15000.0,7.75,1
APP04056,5416.868240337284,64526.675850934575,713.0056097007324,1250.8842675638539,56,BC,Part-time,555,673.0,50000.0,24.987743837400036,10,3,On Time,374.8161575610005,0.20928057063810757,15000.0,7.75,1
APP04057,6464.017366657997,94050.2268353627,620.1850721181584,3994.769966077668,46,ON,Full-time,20,708.0,50000.0,21.499045419686382,8,8,On Time,322.4856812952957,0.13556762867854533,15000.0,7.75,1
APP04058,5453.628521336416,69391.25946983644,756.7036868457824,10482.07119495447,80,BC,Full-time,311,809.0,50000.0,12.864679649460307,11,4,On Time,192.97019474190458,0.2186101293611757,25000.0,6.75,1
APP04059,512.0634919032907,80944.71110911986,958.0286815538353,1402.7068742642093,69,ON,Full-time,558,573.0,50000.0,14.021623748280312,18,9,Late <30,210.32435622420468,0.17944607781094513,10000.0,9.75,0
APP04060,7455.030853527726,160629.9350197741,436.6190342241573,5797.618099073194,25,ON,Part-time,79,900.0,50000.0,41.26076411432793,18,10,On Time,618.9114617149188,0.261169494473482,25000.0,6.75,1
APP04061,5053.320333358803,75954.93909593146,547.5405812290106,2293.237775205506,41,ON,Full-time,170,649.0,50000.0,48.20247275960128,20,3,On Time,723.0370913940192,0.21160569492723433,10000.0,9.75,0
APP04062,6477.090747902298,65953.53885915111,715.7175363665731,5585.247251864045,64,ON,Unemployed,0,700.0,50000.0,42.539978819123014,15,4,On Time,638.0996822868451,0.2768084313640885,15000.0,7.75,1
APP04063,5026.398049755353,100791.38461791968,391.1992901088896,10227.367426908151,96,ON,Part-time,246,707.0,47054.30521233584,22.7055328650221,2,8,On Time,320.51792203184164,0.2680392588739094,15000.0,6.75,1
APP04064,4918.113223224559,66734.79542428047,658.699707830626,7853.78136742771,46,BC,Full-time,472,705.0,50000.0,60.12679031444394,6,10,Late>60,901.9018547166589,0.32298862843294307,11011.24124500628,10.75,0
APP04065,1717.8910947776683,105143.14910947699,421.4816863122442,9104.319798645654,42,ON,Full-time,99,666.0,30866.733032838325,5.694958273905481,9,0,On Time,52.735427002138266,0.19909352181247064,15000.0,7.75,1
APP04066,2787.1371514114894,50164.424668192056,272.93161095042717,4840.145269945391,25,ON,Full-time,322,789.0,50000.0,44.590927872707894,18,6,On Time,668.8639180906183,0.2600248828118973,25000.0,6.75,1
APP04067,1588.526919439558,64197.78305048744,719.437998318801,11388.374645111557,97,ON,Full-time,141,811.0,50000.0,28.003642154021406,5,8,On Time,420.0546323103211,0.2768588819618853,25000.0,5.75,1
APP04068,1956.6629562534245,66310.18252657313,384.47478862709846,8801.883031574502,67,ON,Full-time,109,796.0,50000.0,32.94650085822462,8,10,On Time,494.1975128733692,0.20679698029600793,25000.0,6.75,1
APP04069,9729.773804203049,42453.1216206582,506.70706714444964,5639.78701212984,21,ON,Full-time,313,727.0,50000.0,37.341886036375605,17,0,On Time,560.1282905456341,0.34938178985241325,15000.0,8.75,1
APP04070,1531.1344577219843,83209.86556858018,520.4578021572711,5691.112802497604,20,BC,Full-time,121,672.0,50000.0,42.92055267378534,11,2,On Time,643.80829010678,0.19252517242518966,15000.0,7.75,1
APP04071,2692.7042430520764,72007.62883740914,740.4070262753062,11105.525957376274,25,ON,Full-time,99,705.0,50000.0,64.17681598004384,4,6,On Time,962.6522397006577,0.33933488619018104,15000.0,7.75,1
APP04072,5905.89657738585,49094.7279498238,321.02035898274875,7340.45162778931,98,ON,Full-time,578,713.0,31319.60509232499,34.190197311502594,4,3,On Time,321.24704334747986,0.21081227753303072,15000.0,6.75,1
APP04073,6101.785762366419,38240.48407825804,260.60424913748096,8770.171308933459,39,ON,Full-time,494,641.0,25135.412373653948,55.20013518927528,5,8,On Time,416.24344831916414,0.29496054541602434,8412.90649721677,8.75,0
APP04074,1539.7412974382908,58072.88225285105,391.9928518434833,5587.387469644878,27,BC,Part-time,144,734.0,50000.0,47.975246118708014,17,9,On Time,719.6286917806201,0.264338834530772,15000.0,7.75,1
APP04075,7937.174257852123,53058.07518366854,551.7563419602793,3460.6204124118553,30,BC,Full-time,110,863.0,50000.0,26.735145234759727,5,10,On Time,401.02717852139585,0.23896881955022523,25000.0,5.75,1
APP04076,7852.02867912825,62747.09757165594,552.6006776868883,8959.152211938605,42,BC,Full-time,484,706.0,50000.0,13.155505756571353,0,7,On Time,197.33258634857032,0.19482166407399595,15000.0,6.75,1
APP04077,2373.1770420389107,54392.984689984834,626.8575979824152,7686.061493555266,51,ON,Full-time,130,759.0,33941.314668458355,22.682595011049774,10,9,On Time,230.9631284301732,0.24011976781696626,25000.0,6.75,1
APP04078,2886.6630267546043,33212.72639971153,223.4587435459589,6514.771684672573,96,BC,Full-time,400,667.0,17711.16411260863,2.1622315308975146,15,3,Late <30,11.488691247954863,0.15550325383868363,15000.0,7.75,0
APP04079,9379.87865459497,53982.83385747137,536.2261189794792,7864.230339939102,61,BC,Full-time,506,790.0,50000.0,21.729174763729482,6,2,On Time,325.9376214559422,0.2440977411892464,25000.0,6.75,1
APP04080,8256.71445979478,132417.28145986103,577.8114718076125,3291.14144670657,100,BC,Part-time,210,667.0,50000.0,27.121565736793002,16,4,On Time,406.82348605189503,0.23492194078308348,15000.0,7.75,1
APP04081,6977.970330625239,73351.90630554841,398.22879095595164,9733.32577185152,23,ON,Part-time,361,686.0,50000.0,43.53498490848398,17,6,On Time,653.0247736272596,0.2197494361730831,15000.0,7.75,1
APP04082,822.3322151060053,49190.98050408245,369.17394598419145,11429.790855223364,97,BC,Unemployed,0,761.0,50000.0,33.78691431786186,3,5,On Time,506.8037147679278,0.2973402133281723,24595.490252041225,5.75,1
APP04083,4182.640809025757,100360.88984604954,821.9703190772668,10802.134585844731,89,ON,Full-time,154,640.0,50000.0,24.29693235545384,4,6,On Time,364.4539853318076,0.1806068094017251,10000.0,8.75,0
APP04084,5593.01872076827,34181.27641116544,243.73739329606917,4535.793198377189,32,ON,Part-time,533,754.0,42138.02071671589,29.3300798491855,0,4,On Time,370.77345369237287,0.2635072958344796,17090.63820558272,5.75,1
APP04085,1874.1128798377692,89884.04361345257,615.7900369271559,5466.063506102834,54,ON,Part-time,547,804.0,50000.0,15.915097239783158,0,1,On Time,238.72645859674736,0.1359749775059591,25000.0,5.75,1
APP04086,4482.265821082246,56705.68638740909,560.6396202734451,9892.425297773172,53,BC,Part-time,360,733.0,50000.0,20.255802674697087,4,4,On Time,303.83704012045627,0.24574242760633044,15000.0,6.75,1
APP04087,6010.2587748869,78495.84140802553,468.2711268334479,7546.288439070642,68,BC,Full-time,310,789.0,48805.154846253216,19.659395672454497,18,6,On Time,287.84395499337063,0.1501996106864054,25000.0,6.75,1
APP04088,3273.766801153992,62122.64841376944,626.0879671841873,7027.058880443141,97,BC,Full-time,474,616.0,50000.0,20.28848466651801,12,0,On Time,304.3272699977701,0.22044655842630806,10000.0,9.75,0
APP04089,7809.448189504872,241378.2118291815,1020.9573357998346,11193.061642867897,29,BC,Part-time,300,755.0,50000.0,29.95519511361576,4,4,Last 30-60,449.32792670423635,0.2538598222106968,25000.0,5.75,0
APP04090,8404.495816388055,53998.78771673847,479.32812352061177,6896.274570747559,42,BC,Part-time,341,683.0,50000.0,34.612845930946726,17,3,On Time,519.1926889642009,0.2678746913942859,15000.0,7.75,1
APP04091,3236.0946943407075,43622.979245721006,404.03393868558203,6664.325475460409,93,BC,Part-time,4,750.0,50000.0,38.4462083877486,2,6,On Time,576.693125816229,0.3247802463326072,16358.617217145376,6.75,1
APP04092,8386.57154492457,146385.7725438992,440.3596954336805,1462.2045039299562,62,ON,Full-time,554,846.0,50000.0,59.59574751700658,2,5,On Time,893.9362127550987,0.17805477281274243,25000.0,5.75,1
APP04093,1035.76566103015,58622.934411307164,666.5803335544285,1763.586544491514,69,ON,Full-time,169,481.0,50000.0,2.808393662487148,8,6,Late <30,42.12590493730721,0.15590086217442875,0.0,0.0,0
APP04094,8377.290986226562,64821.52525600667,424.282696460422,1081.6233866871519,35,BC,Unemployed,0,670.0,50000.0,34.43416708491621,19,3,On Time,516.5125062737432,0.18017050363891476,15000.0,7.75,1
APP04095,1527.504316676166,87846.92052216103,816.2817593027571,11045.68648361997,88,ON,Full-time,420,536.0,50000.0,33.70492357554528,13,4,Late <30,505.5738536331792,0.22583278242894964,10000.0,9.75,0
APP04096,829.2715250972605,44504.202074732355,548.5558907793209,5492.253260194707,26,BC,Part-time,280,621.0,43915.054021467426,33.42339258957296,2,7,On Time,440.3370273455432,0.3110700910426719,8344.537889012317,9.75,0
APP04097,6417.754044410112,72516.74170559538,662.0189926962194,6154.175137467538,97,BC,Full-time,389,681.0,50000.0,11.137714120975065,20,2,On Time,167.06571181462598,0.16774773959100597,15000.0,7.75,1
APP04098,4719.373657552943,50815.51691615838,518.6187139802145,10299.256423517083,92,ON,Part-time,185,788.0,50000.0,19.181321647592394,13,3,On Time,287.7198247138859,0.2633800773664778,25000.0,6.75,1
APP04099,9078.906004128328,58295.17796963246,459.2297948544886,7701.709414133557,46,BC,Full-time,323,784.0,39956.93520949256,8.527144994651021,16,10,On Time,102.21557402196588,0.1631345875735988,25000.0,6.75,1
