applicant_id,annual_income,self_reported_expenses,self_reported_debt,requested_amount,age,province,employment_status,months_employed
APP03559,58629.13575662212,7296.066492353426,281.16477308086803,2269.770039818601,70,ON,Full-time,450
APP03560,41075.23055589589,1002.4137026759139,194.62847124064655,9191.487990669835,68,ON,Full-time,79
APP03561,65040.243486189014,7177.605448162309,562.264147507457,3975.88328547388,75,ON,Full-time,38
APP03562,48334.27773388403,6798.1812521997,265.8901808422042,7914.943371257822,82,ON,Part-time,318
APP03563,31443.543705686214,8309.224908218506,133.04032376513342,11091.476187020233,64,BC,Full-time,328
APP03564,86794.89895520314,415.95956256469503,667.679474728918,4481.219848016442,47,ON,Full-time,430
APP03565,80857.30479741136,231.10668467792195,429.3638993204814,3388.585736239107,88,BC,Full-time,163
APP03566,61600.40708518785,3730.070998785607,339.06682056110407,2172.191721151569,64,ON,Unemployed,0
APP03567,64967.85391764728,1487.882838491529,312.3387175074484,2435.085975616987,34,ON,Part-time,358
APP03568,83718.96959941479,5583.8447757022195,491.91435443936797,1684.44964916727,69,ON,Full-time,329
APP03569,64875.6319851914,9173.48901506749,657.127536090546,1964.0661671271414,29,ON,Full-time,414
APP03570,79549.18045090213,3914.797303340157,867.7007879915125,5752.050476900693,29,BC,Full-time,595
APP03571,55474.614833268424,8449.50377272604,440.3453084854589,4529.515495263667,81,ON,Part-time,476
APP03572,89906.05641483107,2.4087451786647396,754.1273679599851,8772.168957552978,71,ON,Full-time,456
APP03573,66780.15154084645,1685.146434591842,296.42319940996384,10572.65824071702,76,BC,Full-time,152
APP03574,64288.82163400552,304.2353965408562,305.0055965053288,9632.505234566228,37,BC,Unemployed,0
APP03575,41436.07421934402,3281.4718051506866,261.58860421827524,6837.009823322174,50,ON,Full-time,538
APP03576,66105.82997441044,9081.895956965029,575.0647625851576,2126.8632785591876,68,BC,Full-time,415
APP03577,47256.1928395982,969.5212359898775,488.13723432638585,8807.440123357088,90,ON,Part-time,343
APP03578,50083.18725460338,6064.097767438004,461.18396031585576,4991.1159719956095,73,BC,Part-time,386
APP03579,47491.82056082667,4514.959391194442,353.07313338623123,1942.154333069512,94,ON,Part-time,167
APP03580,44048.870309777856,9384.682123658125,226.9706408427404,10267.130479338883,59,ON,Part-time,472
APP03581,114732.30208996827,1225.1914253709383,1224.550514115191,4720.381689007561,88,BC,Unemployed,0
APP03582,90429.62325423272,2120.278505022289,650.932060153033,3400.737157627285,39,ON,Unemployed,0
APP03583,107908.15370329046,295.41968611493274,1111.502554836484,10585.972710807275,44,ON,Full-time,140
APP03584,42026.55498851161,4339.352496313738,354.7667583492658,10923.472552917054,19,ON,Full-time,229
APP03585,61963.55012547232,2778.328995646543,639.5991520366553,4728.679209107158,99,ON,Full-time,73
APP03586,41145.63715044845,8699.05933890321,482.53188050951036,4902.815612095108,45,BC,Part-time,428
APP03587,49227.95842790106,6049.4081319775505,582.953182842641,7375.913803414585,68,ON,Full-time,299
APP03588,46050.1993168874,6140.907379757017,397.2239461107442,9067.85643191724,84,ON,Full-time,236
APP03589,87974.3581994594,5319.106968813025,741.5566600303479,1694.641220975498,83,BC,Full-time,600
APP03590,53855.32489499139,918.50337229201,343.63218770628134,7526.780229073189,28,ON,Full-time,97
APP03591,83569.94836068827,4450.186837253553,999.9143148098983,11481.020679619398,55,ON,Part-time,478
APP03592,72704.73062114518,9995.051897085166,580.3771250673348,3883.0328689794906,87,ON,Full-time,491
APP03593,121057.0366274139,8352.292908460147,633.1194636788007,10997.099355066272,59,ON,Part-time,296
APP03594,38913.33208571893,8934.59054167116,302.45546734037555,11451.85174839403,64,ON,Full-time,406
APP03595,88494.47829531957,8232.263592464995,462.4229186933053,3960.690050681987,95,ON,Full-time,447
APP03596,85550.12377127216,1030.4169343098267,714.7225806067893,9296.220524738856,63,BC,Unemployed,0
APP03597,45293.182957710145,2274.4825406479963,400.5712171910037,3626.52509151516,45,BC,Full-time,275
APP03598,82048.47137301245,31.21651356409627,572.804830120689,9113.72277905346,83,BC,Full-time,20
APP03599,67088.5692083739,3035.1012487811145,319.5935149656534,9771.619684177085,26,BC,Unemployed,0
APP03600,56652.00094325119,1086.0740234649259,681.4780305190056,3719.262740817144,85,BC,Full-time,585
APP03601,47370.02003565881,4727.93345301583,502.65635415148813,8874.564979415585,67,BC,Part-time,427
APP03602,48883.37458100895,6771.274885739019,545.4085448146486,9933.149927504988,32,BC,Part-time,361
APP03603,112181.0197930432,8745.05295038077,810.3848374782258,4944.367593176029,80,BC,Full-time,310
APP03604,60665.4917628872,7492.171650908982,637.4077872169796,2844.730535886996,61,ON,Full-time,594
APP03605,76692.90389657793,9385.855957785052,629.7592395958648,2011.6102404926492,45,ON,Full-time,356
APP03606,47841.83048170488,538.982903937888,279.5093117153697,7329.198739709361,45,ON,Full-time,27
APP03607,48000.637982497836,121.7983541654144,249.77267052276622,11759.079312472846,86,BC,Full-time,47
APP03608,83911.74810526181,6613.381138362127,590.9141306890413,10052.453520244377,93,BC,Full-time,456
APP03609,40459.33204259522,2893.5241022224623,214.95777143858632,5794.236028280081,66,BC,Part-time,112
APP03610,53549.47835714413,2535.0101610577312,668.5960176201688,6902.829931404544,85,ON,Part-time,375
APP03611,61275.39705688838,3308.8708769379427,280.4314452978229,4074.8067395300086,43,ON,Part-time,315
APP03612,62713.828059725456,2697.9605789236416,491.85598225286174,2793.7245409606994,82,ON,Full-time,126
APP03613,57480.29540613786,5114.3640630158725,456.05514101058014,6302.892740555006,42,BC,Full-time,7
APP03614,68300.4339618291,4401.4844722413245,455.6959013818717,6098.517227839037,27,BC,Full-time,562
APP03615,74666.15516789097,5124.285513766563,666.6141853703143,6741.229480841363,26,BC,Unemployed,0
APP03616,75607.95100097639,6727.136115004362,409.528591615087,11480.850441203349,77,ON,Part-time,360
APP03617,45124.66728262992,3871.305089711483,482.8009916170686,7642.848301592494,35,ON,Unemployed,0
APP03618,55696.8535778372,2513.076871421568,386.3726556203616,7663.490202846111,61,ON,Full-time,578
APP03619,86799.34230889834,1662.0053680874546,789.3984919017661,2408.2723914718445,86,ON,Full-time,362
APP03620,79325.87295984899,3494.7411953262554,803.5970300437957,11961.377527945024,22,BC,Full-time,264
APP03621,40177.70944997903,7418.064752461721,465.07108848615724,9501.294386581354,26,ON,Full-time,275
APP03622,67397.91994512541,7567.049101114696,750.2441225475807,10649.236785034052,60,ON,Part-time,396
APP03623,33505.26568734439,6669.053866842103,309.45157041910176,5557.304530140935,67,ON,Full-time,313
APP03624,61513.13053182932,2340.2817530687457,455.3987139045086,6523.4090536418735,24,ON,Part-time,492
APP03625,107178.99540069254,5880.862458546977,896.0205726659818,6742.9219007850415,91,ON,Part-time,404
APP03626,45640.81449019669,5706.89661576848,482.5507445154996,3135.039932185657,60,BC,Full-time,377
APP03627,47222.63214842126,4842.661981097255,542.0943868665281,8584.38071959653,90,ON,Unemployed,0
APP03628,76277.58499266143,5499.789863838642,383.79189452940903,10932.743959792022,50,BC,Full-time,541
APP03629,38180.683929337254,4917.906326236681,281.536810676183,2800.763999522609,33,ON,Part-time,320
APP03630,50166.3095566093,5654.5636607410825,533.483835886158,1949.5010083478094,100,BC,Part-time,225
APP03631,72537.41714378992,7155.059546211288,563.1634378002108,9120.407960943765,87,ON,Full-time,456
APP03632,50143.27620203997,1096.2819440343974,347.7552219715152,4005.220148402803,45,BC,Full-time,289
APP03633,56507.828711818926,7496.257521490237,429.14055711068505,7862.487957790623,84,ON,Part-time,281
APP03634,75824.83663581678,1358.861501275942,696.8585229978647,8653.341717913987,77,ON,Full-time,417
APP03635,68829.6086777001,666.279984103747,860.2583430294262,4541.01839940004,46,ON,Unemployed,0
APP03636,65707.67285367676,9760.796862214676,543.7268473148199,9966.590571683628,42,BC,Full-time,484
APP03637,54785.935097519876,9569.917688704414,323.46276934829615,7049.878803256385,69,ON,Full-time,538
APP03638,67774.66961015419,604.3654494056406,374.3683970146904,10558.99348746983,39,BC,Unemployed,0
APP03639,58442.910096675514,4432.534414749622,264.13747943932293,9396.229078148423,49,BC,Full-time,313
APP03640,69582.4144151495,1862.4493829977473,613.9588302499111,10554.331952411992,93,ON,Full-time,57
APP03641,52252.64849462877,4853.448971344181,454.8471526988771,1221.775203296835,68,ON,Part-time,123
APP03642,57420.39154724185,8301.772429995874,337.456735067702,3678.568868124542,58,ON,Full-time,290
APP03643,45068.468165235805,9506.117747428903,448.9305441806477,1990.087344905325,86,ON,Full-time,598
APP03644,60019.40358266273,6342.526534515374,620.7542035071367,5862.913189082841,34,ON,Full-time,310
APP03645,47554.19114222375,3539.0566721181704,300.8191762871662,10789.5613377685,94,BC,Part-time,563
APP03646,43421.56690363931,6033.255656445984,305.434453143028,6142.942884935561,81,ON,Full-time,228
APP03647,65547.07130027661,3120.0130610845035,814.1337748199012,10346.843490384335,74,BC,Part-time,6
APP03648,64650.25947507507,9098.236408320603,471.01187246990327,4598.960618212497,98,ON,Full-time,443
APP03649,76710.01752834885,8704.00463105837,805.9676528348509,4735.2708008577765,42,BC,Full-time,310
APP03650,53294.466891420256,5582.31750279661,423.12494755119644,10851.179033595654,46,ON,Full-time,2
APP03651,68551.55158037023,3247.9891538036054,738.8399556526394,5683.988611628717,49,ON,Unemployed,0
APP03652,71550.92669782724,2933.8967558297836,756.6649061331378,9687.42036574133,33,BC,Full-time,375
APP03653,69310.91021315273,334.1799470505946,674.4852751116985,3603.0790267009147,60,BC,Full-time,246
APP03654,47345.609036361195,8158.208510252953,534.5233826219871,11436.80912645399,68,ON,Full-time,472
APP03655,63432.6828300844,4503.832130390079,760.7790859063971,7320.3607118362825,23,BC,Full-time,591
APP03656,67654.39199326036,3251.3292840026443,608.8801242337349,9352.55925436242,66,ON,Full-time,304
APP03657,60783.82552678102,4711.103549977539,373.55151156711025,1984.6726977437404,31,BC,Full-time,58
APP03658,32434.63678879769,8187.37990454652,242.88919982349984,6419.3064841358155,50,ON,Full-time,225
APP03659,63644.76488674995,1246.1420770752118,667.3714274350641,10911.423475074256,85,ON,Part-time,426
APP03660,117793.07669573085,8576.559882418273,1129.7175552587164,10647.42491947635,97,BC,Full-time,202
APP03661,54443.224444818785,8975.08835108354,307.5127256236093,1514.953529576503,48,ON,Full-time,518
APP03662,48752.04067810768,9467.079150338881,223.9504377779326,4340.6831604184135,24,ON,Full-time,30
APP03663,67841.54422000292,3974.8799242262776,668.7828438237426,5876.520071269881,43,ON,Full-time,151
APP03664,66611.92723522511,2171.404040376719,416.9235108045554,2894.9129579136707,46,BC,Full-time,548
APP03665,86746.55754949374,3736.408184666985,722.6496027346564,9029.981420889673,80,BC,Full-time,110
APP03666,41587.91994732343,3329.1209623140326,432.0800414153136,3029.631951585827,40,ON,Part-time,121
APP03667,75534.10391585206,1761.5391250286004,668.8965253168285,4813.036638068748,86,BC,Full-time,241
APP03668,72406.55285649124,6072.666701014879,351.95774429510135,8296.087005436,33,BC,Full-time,30
APP03669,58120.95237397042,4766.2416050862885,332.0548024219365,6302.982789769279,44,ON,Full-time,466
APP03670,67139.75761246282,8657.009923240037,402.4626659970747,9124.281424983832,81,ON,Part-time,465
APP03671,82599.81414530815,321.09580482058254,521.6620541536405,11573.286913451457,36,ON,Full-time,237
APP03672,78796.20217838639,6438.679275551263,699.5811756139213,2282.0135648671726,91,ON,Full-time,371
APP03673,43045.78825827924,7629.488785115611,360.1374864743506,8805.24488037867,81,ON,Full-time,149
APP03674,77572.8614170774,7594.86569188307,454.55113508378,3533.7857119532596,80,ON,Unemployed,0
APP03675,59487.34521557684,8860.73967095525,281.3527575118427,5559.244001483262,86,ON,Full-time,374
APP03676,61993.6782038757,7290.337428294941,346.8712668327045,1361.489983746538,66,BC,Full-time,600
APP03677,61999.683691904356,9278.100616476962,766.92643217106,2494.9812052196885,68,ON,Full-time,516
APP03678,57979.95163629908,3326.5659982089146,467.96921088662134,4517.550179537897,81,ON,Part-time,433
APP03679,86719.8176652237,5032.094167515431,988.1329404427538,4761.843858167835,87,ON,Full-time,252
APP03680,59148.71099411369,140.79663282890675,664.8080821132781,10895.437381083053,24,ON,Part-time,473
APP03681,43349.984578092466,69.57587303291213,365.4113101371207,9159.942001931666,76,ON,Unemployed,0
APP03682,53898.962504097035,2401.2662045151988,541.9934629372467,11694.012650057452,69,ON,Full-time,563
APP03683,63993.3134802977,1008.0719713908526,369.42913805372626,7589.7866136876455,30,BC,Full-time,536
APP03684,87701.11571764543,2602.113679357536,868.5309744771943,3658.8510530044978,65,ON,Full-time,46
APP03685,72682.35108665217,1770.432945283974,467.8227263660878,4604.205329138072,27,ON,Full-time,539
APP03686,46993.51447824343,285.2002483864824,521.652328581129,4518.195156211638,25,ON,Part-time,435
APP03687,127833.31145498721,9093.041464060494,621.8282409291975,4591.437604295767,47,ON,Full-time,276
APP03688,65667.41127911714,82.23131388891525,696.6976737308908,8402.605904229973,96,ON,Full-time,508
APP03689,88924.47441507832,7360.8214433708545,444.575617490187,6838.887208994578,69,ON,Full-time,95
APP03690,57954.36299541936,1521.4788691951653,667.0495200028254,5239.665958953087,73,ON,Unemployed,0
APP03691,71177.58556678233,9122.296219996,477.01113252289315,2639.987456015883,77,BC,Full-time,146
APP03692,78023.55258622307,8927.959395898857,750.5822617170445,1243.530792363605,74,ON,Full-time,402
APP03693,87411.65266967294,6539.011463692574,719.3267182438875,3407.1814534646187,40,ON,Full-time,504
APP03694,83294.34648997436,6722.341498006052,601.3179528902988,2182.185443655494,36,ON,Part-time,415
APP03695,78793.40386080477,53.391419696885436,752.110508009065,9639.895339374632,76,BC,Full-time,276
APP03696,55182.405781293935,9848.71566113602,665.6483374210538,2237.4775359527393,58,ON,Full-time,326
APP03697,51092.94236081674,8778.326035758144,230.45886670221165,8966.510610375199,49,BC,Unemployed,0
APP03698,67017.41018117986,8951.06225730092,792.398698578804,5242.245587536909,74,ON,Full-time,256
APP03699,80246.93817425433,6592.445370508719,741.6700583389245,1807.1622871815357,53,BC,Full-time,557
APP03700,56732.882207769435,3447.8692865453654,618.0642352838591,9940.030543747444,44,ON,Part-time,513
APP03701,83489.5751619235,8936.486490904808,614.9528696541062,7375.936272602747,86,ON,Full-time,147
APP03702,93780.33723090791,2915.1692815119236,759.4980159646681,3593.376641499304,52,BC,Full-time,295
APP03703,46075.156964438815,5627.115433422028,525.5834437510725,10841.492917659347,94,ON,Full-time,375
APP03704,47185.84600518654,997.309723438824,359.7322951800321,1497.841452576066,34,BC,Part-time,56
APP03705,58151.84858019059,9219.556301327502,501.39472048031996,3220.0156901753917,60,BC,Unemployed,0
APP03706,66516.76269140773,1407.7045777121334,288.3473521006306,9272.516205864471,23,ON,Full-time,226
APP03707,51821.23886124686,2248.9680573040728,284.411371450617,8803.157233408781,79,ON,Full-time,519
APP03708,90997.40500195685,5581.3415812821495,865.7542462621057,4181.988630969258,62,ON,Full-time,20
APP03709,68881.67961272557,7640.930002129816,698.5617749597467,1682.2736288806143,53,BC,Full-time,159
APP03710,61375.105218053184,6193.513059362989,553.70622003593,10438.858794474381,19,BC,Part-time,470
APP03711,39424.88945160463,2321.3391280015617,211.3535588606143,4450.674018768928,61,BC,Part-time,591
APP03712,40871.19111153342,9.430425274903342,321.99871624404875,3152.8475642109174,50,ON,Full-time,366
APP03713,65988.00354744603,7571.505803074392,470.21663730147253,6676.680045970748,81,BC,Unemployed,0
APP03714,31988.980948556473,9852.073259110937,265.41826471293814,11012.499192106921,51,BC,Full-time,1
APP03715,82184.06352557322,8099.131203060904,938.4934035560924,1479.012356277129,95,ON,Full-time,229
APP03716,57842.513481740294,4602.066181566153,614.9919372203802,9423.844968339765,84,ON,Part-time,283
APP03717,160468.56663303857,9037.672613991066,780.9329851388436,7297.205507325798,48,ON,Full-time,119
APP03718,121212.48273234231,4098.4767311835,1404.3569135655505,5679.940282069986,28,BC,Full-time,227
APP03719,57439.686405675006,5249.340842434675,465.15000351151707,9184.88488515566,41,ON,Full-time,24
APP03720,58748.70353131531,4771.297673956832,608.9607365311124,11624.068668857955,57,BC,Full-time,308
APP03721,81764.62069340027,4476.23872665525,436.1047081102104,3521.2683227896014,63,BC,Full-time,307
APP03722,101101.1973280284,7751.907692939058,986.3428815357006,2580.1210157933156,47,ON,Unemployed,0
APP03723,37105.36130558131,5267.68907269492,227.68035768415638,11041.699197449667,48,ON,Full-time,569
APP03724,35490.23351514743,3167.1712202521608,277.5279763807101,8358.48385203034,52,ON,Full-time,494
APP03725,50327.90749994118,2581.581676584783,216.77188929705224,5817.846237181626,70,ON,Full-time,508
APP03726,72239.8231445255,377.47316967433386,392.26864369324187,7305.855272907114,99,ON,Part-time,311
APP03727,70402.74565187661,5831.95161883046,347.36743635683234,9201.752956938684,40,BC,Full-time,89
APP03728,83604.8575011354,2299.614154010342,515.3850513816529,9503.35088576289,23,ON,Part-time,275
APP03729,42320.04824179972,1481.339220163831,211.60662096484873,11118.83598900861,29,BC,Full-time,480
APP03730,30275.143432943973,6538.299638276777,300.71039179226085,5695.2706778518495,50,ON,Full-time,457
APP03731,78458.86263618214,6812.092578215488,345.89890847076975,4227.520010213345,42,ON,Part-time,586
APP03732,47309.508662439424,7521.54892257666,440.6646158056477,8036.306934688261,29,BC,Full-time,355
APP03733,33102.99715163423,5035.7689633859145,176.74457915707274,5573.006892074834,29,ON,Full-time,262
APP03734,63350.91243717567,8940.546052038866,762.9358077604844,7540.5829934387575,35,ON,Part-time,176
APP03735,76947.46316720676,9363.427533982278,918.9412783813569,5619.843783015452,50,BC,Full-time,404
APP03736,58472.29465130214,8073.709397924894,353.5152598419966,2682.953653459919,45,BC,Unemployed,0
APP03737,52868.92145697327,6355.934820081872,490.98543404776274,6163.694268248542,50,ON,Full-time,230
APP03738,57821.54842623202,3037.2095359118866,254.4173762432072,8600.09604135136,79,ON,Part-time,588
APP03739,54271.28996940998,9829.449216202212,647.5417599567443,9792.121884344147,43,BC,Part-time,323
APP03740,40477.89620490845,2741.3616719193833,345.069783999356,6426.589044762015,82,ON,Full-time,277
APP03741,48948.36577839222,2026.5692199043106,221.58237929073658,2817.6167923144103,82,ON,Full-time,275
APP03742,70920.118882319,4421.541137865827,497.91833052075026,5561.564806143748,46,ON,Full-time,217
APP03743,66798.04064168014,568.4057071238846,321.103448312817,9649.233217258681,58,ON,Unemployed,0
APP03744,63789.469876956224,9784.944646717908,474.6704368100209,5541.451976787801,32,ON,Part-time,190
APP03745,44998.34185532922,5884.335564164248,438.70621241775063,8661.838729646446,60,ON,Full-time,18
APP03746,57438.75428967855,5569.520916641753,464.24390096692645,6579.350498458987,57,BC,Full-time,414
APP03747,31565.0555618871,6557.962798997199,232.45616288576065,3653.4543762033636,20,BC,Full-time,184
APP03748,63989.1274384588,4970.236477772067,330.16099242923707,9757.655588253818,99,ON,Part-time,243
APP03749,93114.27463219782,320.63517094541584,578.0371573747207,1926.3479947775575,19,ON,Unemployed,0
APP03750,38975.39487454768,6123.112888403967,194.92351350759603,6773.793110306657,50,BC,Full-time,426
APP03751,50876.02973212256,7161.7387695643065,554.3362028873067,3297.8013766774543,82,ON,Part-time,53
APP03752,66947.06413708441,4167.490606240532,354.3953458876974,1737.721913955132,96,ON,Full-time,226
APP03753,88324.98083975948,7572.955720711929,806.2402634401154,6532.273307915737,49,ON,Part-time,598
APP03754,53021.78151450413,2270.0129933842063,372.36331735625527,6495.18371528416,76,ON,Full-time,562
APP03755,49278.855139503896,2212.7659106618403,298.1281970986152,8775.90991843293,100,ON,Part-time,319
APP03756,33598.89714158209,1614.1698768757396,319.04069078811875,9192.257623570953,96,ON,Unemployed,0
APP03757,62564.72524412252,3719.9475978916184,498.9548878679919,9005.706375621865,32,ON,Part-time,369
APP03758,111920.97009027698,8470.120353890836,839.5429493404461,5505.146062084305,87,BC,Unemployed,0
APP03759,65915.77064099767,8279.120621490643,600.3015174919178,7948.587659492188,34,ON,Full-time,248
APP03760,60249.03117948772,3828.242079635038,497.69095213425754,7346.397669083563,87,ON,Unemployed,0
APP03761,66806.13243299954,5891.187359802366,447.3139370359949,5637.179317286115,72,ON,Part-time,568
APP03762,60451.572188491264,7208.163164749156,533.5159990781469,7569.3396360459255,31,ON,Full-time,177
APP03763,47525.474583957075,2412.0677462802296,463.17479063195003,11419.726643768889,98,ON,Full-time,476
APP03764,77645.54387952649,1681.4108589474708,340.79480630085004,3121.831180495151,97,ON,Unemployed,0
APP03765,64903.31123129861,9720.95993212311,522.4022785900612,10963.49305364079,49,BC,Full-time,13
APP03766,60974.40351291941,6175.573132096185,283.3700468883939,1588.010653815182,87,BC,Full-time,361
APP03767,45266.18916687722,9814.157218336639,258.9246443197984,4392.281341918268,39,ON,Part-time,289
APP03768,89677.73890914264,3377.5598713222907,792.533544712582,4169.597734726811,48,ON,Full-time,431
APP03769,74038.1876623786,7030.316999741315,842.9179274224542,7890.0161866899625,41,ON,Part-time,576
APP03770,51382.30922817239,2226.036365412377,592.0979084211307,2443.4744695501936,56,BC,Full-time,339
APP03771,81917.909493931,2612.0017127391293,389.0718486595374,10705.82373023729,47,BC,Full-time,34
APP03772,52242.63554858791,5119.02121269624,400.13726711441547,10114.065493115453,95,ON,Full-time,324
APP03773,47969.67969198659,3196.181255080712,432.9289507839436,8172.724016538055,50,ON,Full-time,551
APP03774,48291.678148117986,1676.2156384058446,260.4007630823218,6042.552149714175,80,ON,Part-time,456
APP03775,35653.58204957547,2628.80701989326,375.9765947323823,11262.516463562863,63,ON,Part-time,225
APP03776,69869.75738028342,357.4839446586464,724.4534635917009,10138.212101926116,67,BC,Full-time,133
APP03777,35016.75714507702,7044.236214774866,409.5037622391419,6492.466628893694,51,BC,Part-time,480
APP03778,41956.65395266822,4921.166570858616,177.78643040631076,8720.606898997423,22,BC,Part-time,552
APP03779,32540.77060427674,942.4306640452562,194.3454798278803,7236.22947397653,36,ON,Unemployed,0
APP03780,59106.9951199025,1716.939931284912,653.7168220174805,7467.36462227091,88,ON,Part-time,221
APP03781,57978.6041142704,1025.34538112644,565.5716445913117,4640.736763812184,82,ON,Full-time,401
APP03782,54990.54833620397,6125.9280827587645,638.9855220776603,6082.930650873865,46,ON,Full-time,60
APP03783,44362.604678513046,942.103636124938,205.98283957363904,1859.3357386871862,76,ON,Part-time,132
APP03784,42670.16909118436,7542.823330352161,390.06364920047315,4930.835608310517,74,BC,Part-time,393
APP03785,69719.57641047171,205.10919320391173,621.1122863721048,8654.113668983671,38,ON,Full-time,581
APP03786,51418.83815960192,2493.757879958921,229.5313010090119,11485.37633556805,95,BC,Part-time,14
APP03787,66691.5115996475,8906.666758919071,563.2776612408977,11593.705240393223,52,BC,Full-time,435
APP03788,46506.662418667205,7185.31318122246,430.00072137287657,7112.951560373808,28,BC,Full-time,474
APP03789,64038.79098045818,729.6833292568772,368.91315907455174,7672.844769905403,40,ON,Full-time,151
APP03790,89671.55419354241,8211.261044851797,577.8805468552731,3042.9330405106425,23,ON,Full-time,470
APP03791,72314.15750480215,4930.351215402048,687.1938134196477,8648.389189028838,62,ON,Part-time,411
APP03792,53594.47800759013,8467.830271688292,432.46319867395545,1777.2467194182486,27,BC,Full-time,345
APP03793,65518.32516968618,6007.397744503934,741.4565033453042,4131.54254379389,61,BC,Full-time,196
APP03794,56428.29028989624,6818.330320328587,396.1180235606828,8351.996820139864,22,ON,Full-time,544
APP03795,60796.62280120135,9935.015603957081,388.41931723271125,4413.411446978383,60,ON,Full-time,73
APP03796,55008.453330667755,2323.3554592401815,680.6681565146448,1548.3156152589975,83,ON,Full-time,194
APP03797,57735.34922960124,6239.455747613883,678.9368041570223,10150.574502860602,59,ON,Part-time,562
APP03798,64637.72327046273,4603.213900573984,284.94072219438766,4413.630078480193,82,BC,Full-time,569
APP03799,45022.50951332441,394.51952922691436,476.7615930957785,1694.1574734454625,73,BC,Part-time,192
APP03800,44719.360913025615,144.70641502865033,227.44817523715926,1822.669809531517,36,BC,Full-time,430
APP03801,39989.120108910414,1192.2857781785867,175.7805734308644,3769.34678667629,34,BC,Unemployed,0
APP03802,37528.05755339108,6490.917405385481,241.96074876654794,2958.1754194367886,64,ON,Full-time,501
APP03803,42097.37462623821,5671.6308791339225,269.8953473998989,9517.30129558166,54,ON,Full-time,217
APP03804,63625.156718661696,5534.295611637274,699.5155251349701,4538.524513337378,84,BC,Part-time,485
APP03805,46401.59953339543,318.56762528260083,468.1408059536515,9851.653635438157,62,BC,Part-time,360
APP03806,70757.21607090837,4693.029963600071,873.6213198535513,2912.3059760546807,23,ON,Full-time,309
APP03807,61288.0150400366,9246.228178425285,618.760173795909,6421.6709749849215,47,ON,Full-time,421
APP03808,33603.12007243545,3975.918693106466,257.13543011036353,8568.408469084417,22,ON,Full-time,581
APP03809,73822.44818144079,6249.224697884563,737.5647926952023,8171.899392524404,67,BC,Full-time,411
APP03810,77355.35300992816,7798.1867562314355,966.5932122178476,7612.423509232956,90,ON,Full-time,517
APP03811,45015.70295870216,7839.252791418876,453.96156269432834,11173.037621242867,26,BC,Full-time,243
APP03812,68801.6446091658,5192.8008239527135,723.3812688680688,3513.776624774188,70,ON,Part-time,172
APP03813,46909.523510575134,8579.519454023362,562.2751458071352,6430.911249083159,87,BC,Unemployed,0
APP03814,62456.561494118025,3913.7809336374694,319.38789781713535,10723.918050796496,39,ON,Full-time,460
APP03815,41505.280657534924,8886.932147847983,416.7075852611485,1856.8314215467274,45,ON,Part-time,365
APP03816,35418.64053115259,2402.2716639554533,398.69758877156903,1614.7709507838276,56,ON,Full-time,78
APP03817,54072.46163118862,2802.16406990571,655.348592147217,3566.3251631412054,23,ON,Full-time,569
APP03818,58442.97556139047,531.206241990011,346.2596735293332,7963.233414918203,79,BC,Part-time,490
APP03819,53831.90267278445,7955.818365422829,450.36173861830486,3858.675890947876,26,BC,Part-time,532
APP03820,42519.42449771766,4170.552362327056,418.3042725819509,3092.638721896789,36,ON,Unemployed,0
APP03821,53796.07275308433,2291.1661391139905,335.09023630697254,6046.825468941212,22,ON,Part-time,526
APP03822,65756.50567314938,2317.9027761657967,603.0270839621966,7749.578756463527,22,ON,Full-time,206
APP03823,59841.67214954348,9013.99941229233,377.78984274746324,3734.1347771841442,55,BC,Full-time,291
APP03824,64066.4288067804,8339.166004610368,444.97179057835075,4307.603053961163,33,ON,Part-time,504
APP03825,49607.18220914972,5535.308853571833,389.21741275946346,7749.152352926652,56,BC,Full-time,554
APP03826,86201.32600180857,6161.10800415721,739.3129268323866,11403.12264188398,45,ON,Full-time,428
APP03827,42619.76807755857,4743.25570550291,337.18127724510964,8422.15900181897,66,ON,Full-time,471
APP03828,70206.31576267205,3916.665428788089,581.0716523025212,9611.94557943016,64,ON,Unemployed,0
APP03829,86464.81030448845,9154.768812183314,575.4152110313714,5034.9110423101565,64,ON,Part-time,513
APP03830,70066.3474463244,1256.1270352030208,384.76064360657887,3994.797953229127,66,ON,Full-time,324
APP03831,57077.66691752359,4184.46789716228,260.3454974431286,5996.945175228848,77,ON,Unemployed,0
APP03832,51763.282816289546,3445.6190798787534,300.21786205380084,9878.46111582841,22,ON,Part-time,255
APP03833,82764.27287872211,4981.507202511484,746.2189898748577,6019.296059696114,93,BC,Full-time,590
APP03834,39578.17018904606,4576.318745451751,424.1841339659463,10313.979496688471,37,ON,Full-time,51
APP03835,45337.42760809275,5188.895316510814,252.8497041746436,11876.491787646397,75,ON,Full-time,100
APP03836,53833.87179565115,1399.189772269941,273.00742592407806,1792.2933230336996,37,BC,Full-time,464
APP03837,87923.42922349967,5131.415015132771,915.3491049612697,1499.5117169207406,60,BC,Part-time,499
APP03838,67972.31410807223,2424.1881388721085,456.07062458343086,2645.4867320469803,23,ON,Part-time,237
APP03839,45365.706602279024,1843.3134898819126,548.7358141113384,5228.066433077808,66,BC,Full-time,472
APP03840,55261.577965051525,648.3421878619122,559.2093933937357,2441.4643005997564,43,BC,Part-time,398
